GENE_SYMBOL,logFC,P.Value,FDR
HBEGF,0.1914723,0.169,0.9000975794251135
FMO1,-0.2045867,0.169,0.9000975794251135
CLMN,-0.2440603,0.169,0.9000975794251135
KIF1C,-0.1668943,0.169,0.9000975794251135
BMP4,0.1580297,0.169,0.9000975794251135
THUMPD1,0.1648973,0.169,0.9000975794251135
LOC102724237,-0.1916873,0.169,0.9000975794251135
SNORD50A,0.21749,0.169,0.9000975794251135
NDFIP2,0.228831,0.169,0.9000975794251135
STOX1,-0.1761367,0.17,0.9002030584106293
LOC100505530,-0.19189,0.17,0.9002030584106293
CTNND2,0.155985,0.17,0.9002030584106293
GRAMD1B,0.1563863,0.17,0.9002030584106293
RLN3,-0.1472543,0.17,0.9002030584106293
CTDSP2,0.1840077,0.17,0.9002030584106293
AGMO,0.239159,0.17,0.9002030584106293
EPN2,0.1988663,0.17,0.9002030584106293
FRMD5,-0.1732777,0.17,0.9002030584106293
NDUFS8,-0.2186027,0.17,0.9002030584106293
ANKS1B,0.183209,0.17,0.9002030584106293
LOC646471,-0.226511,0.17,0.9002030584106293
COX14,-0.441339,0.17,0.9002030584106293
ZCCHC8,-0.1663023,0.17,0.9002030584106293
BEX1,-0.2033813,0.17,0.9002030584106293
SPDEF,-0.182245,0.17,0.9002030584106293
SCARA3,-0.2038603,0.17,0.9002030584106293
DCUN1D3,0.1859937,0.17,0.9002030584106293
NHLH2,-0.1620327,0.17,0.9002030584106293
FBXO39,-0.1713877,0.17,0.9002030584106293
PCOLCE,-0.1465947,0.17,0.9002030584106293
IMMT,-0.1630853,0.171,0.9016557663504744
RAB11FIP5,0.1728817,0.171,0.9016557663504744
PCSK4,-0.2150897,0.171,0.9016557663504744
SIX1,0.2477493,0.171,0.9016557663504744
TFAP2D,0.2202447,0.171,0.9016557663504744
FLJ90680,-0.1729893,0.171,0.9016557663504744
DMRTC2,0.1996707,0.171,0.9016557663504744
JAGN1,0.1586553,0.171,0.9016557663504744
TTC9,0.1542713,0.171,0.9016557663504744
ZNF197,-0.1540917,0.171,0.9016557663504744
CISD1,-0.321967,0.171,0.9016557663504744
MYL1,-0.182011,0.171,0.9016557663504744
MAPK4,0.1964553,0.171,0.9016557663504744
NAGS,-0.1449573,0.171,0.9016557663504744
RINT1,-0.1664017,0.171,0.9016557663504744
CDC14B,0.1779007,0.171,0.9016557663504744
MRAP2,0.1808243,0.172,0.9037701492537313
ALOX15B,-0.1722697,0.172,0.9037701492537313
ASGR2,-0.222402,0.172,0.9037701492537313
TAAR8,-0.1640713,0.172,0.9037701492537313
ADAMTSL1,-0.016771499999999995,0.19891100554915217,0.9279198675496689
SPIDR,0.1614047,0.172,0.9037701492537313
CELF2,0.1499157,0.172,0.9037701492537313
ACTB,0.1539733,0.172,0.9037701492537313
LOC284788,0.2174603,0.172,0.9037701492537313
CCDC117,0.1564227,0.172,0.9037701492537313
PAIP2,0.289726,0.172,0.9037701492537313
THAP2,-0.208062,0.172,0.9037701492537313
MIR141,-0.172294,0.173,0.9058698562221119
TSG101,0.2277533,0.173,0.9058698562221119
FGF10,-0.1975707,0.173,0.9058698562221119
IGHV3OR16-7,-0.075391,0.5686290818948975,1.0
SNCA,-0.2293563,0.173,0.9058698562221119
HEPHL1,-0.2551417,0.173,0.9058698562221119
GPR146,0.149373,0.173,0.9058698562221119
MIRLET7G,0.1691253,0.173,0.9058698562221119
ART4,-0.163085,0.173,0.9058698562221119
CLDN22,-0.217087,0.173,0.9058698562221119
SUSD6,0.2396433,0.173,0.9058698562221119
H1FOO,-0.166041,0.173,0.9058698562221119
KLHL36,-0.1721247,0.173,0.9058698562221119
C1QTNF5,0.16269665,0.21053243069689911,0.9353521511017838
MFRP,0.16269665,0.21053243069689911,0.9353521511017838
LINC01000,0.09239483333333333,0.6882501564045612,1.0
LINC00266-1,0.09273710555555555,0.8941125007821753,1.0
PKDREJ,0.2086373,0.174,0.9068349370836417
OTOP3,0.1758207,0.174,0.9068349370836417
CAPN2,0.1742357,0.174,0.9068349370836417
URGCP-MRPS24,0.07125279999999999,0.42689876520951886,0.9963018888766155
URGCP,0.1721333,0.174,0.9068349370836417
NKX2-1-AS1,0.1777497,0.174,0.9068349370836417
FAM169A,0.164135,0.174,0.9068349370836417
ATP5EP2,-0.1906423,0.174,0.9068349370836417
NDUFB3,-0.3804863,0.174,0.9068349370836417
IRGC,-0.1915983,0.174,0.9068349370836417
JAML,0.199787,0.174,0.9068349370836417
DPPA2,-0.195236,0.174,0.9068349370836417
RNVU1-4,0.1757477666666667,0.19533437350301391,0.9268084837320125
KLF17,-0.1768593,0.174,0.9068349370836417
FSIP2,0.11391456666666666,0.24799363833820331,0.9500369967355823
INTS9,0.157626,0.174,0.9068349370836417
ZIK1,-0.1813927,0.174,0.9068349370836417
TNFRSF19,0.2510317,0.174,0.9068349370836417
ZNF10,-0.2004007,0.174,0.9068349370836417
NRBF2,0.2355253,0.174,0.9068349370836417
HNRNPA1L2,-0.07571214,0.848844123102799,1.0
PHF7,-0.2038277,0.175,0.9073453608247422
ZER1,0.1610763,0.175,0.9073453608247422
AGPAT3,0.143357,0.175,0.9073453608247422
FOXP2,-0.2191183,0.175,0.9073453608247422
SDK1,0.170329,0.175,0.9073453608247422
LOC642980,-0.2552955,0.1828401995916378,0.9153466729812929
CENPH,-0.275196,0.175,0.9073453608247422
ZNF544,0.178775,0.175,0.9073453608247422
C1GALT1C1,-0.210582,0.175,0.9073453608247422
DNAH1,-0.179593,0.175,0.9073453608247422
CCDC186,-0.1547607,0.175,0.9073453608247422
PYGM,0.1529583,0.175,0.9073453608247422
SLC23A2,0.1474197,0.175,0.9073453608247422
ADAT3,0.10327449999999999,0.3424367130654097,0.9786828312846143
SCAMP4,0.1497067,0.175,0.9073453608247422
EPS15L1,0.1654637,0.175,0.9073453608247422
B3GALT2,-0.1601767,0.175,0.9073453608247422
TDRD5,0.2219443,0.175,0.9073453608247422
CAMTA1,-0.1474973,0.175,0.9073453608247422
EDDM3A,-0.1536963,0.175,0.9073453608247422
SLC2A8,0.165566,0.175,0.9073453608247422
ZNF134,-0.1771917,0.176,0.908960391198044
OR4K5,-0.154945,0.176,0.908960391198044
FAM35A,0.0002744666666666627,0.3326226512682935,0.9754637842783045
RPS2P32,-0.145944,0.176,0.908960391198044
SCN4B,-0.1792833,0.176,0.908960391198044
COL27A1,-0.2087463,0.176,0.908960391198044
DHRS4L1,-0.19626149999999998,0.15476728582101948,0.8882433532284318
DHRS4L2,-0.19626149999999998,0.15476728582101948,0.8882433532284318
DHRS4,-0.19626149999999998,0.15476728582101948,0.8882433532284318
ALX1,0.1955307,0.176,0.908960391198044
LIN52,-0.174244,0.176,0.908960391198044
PINK1-AS,-0.144177,0.1605886350828596,0.8955577074064381
POLE2,0.1634443,0.176,0.908960391198044
SLC16A14,0.1648617,0.176,0.908960391198044
GP6,0.155608,0.176,0.908960391198044
MYL9,-0.196944,0.176,0.908960391198044
FAM71A,0.1015995,0.4466936622842257,0.9996803599788249
MAP2K4,0.196655,0.176,0.908960391198044
VEGFA,-0.1636407,0.176,0.908960391198044
TTC1,-0.217605,0.176,0.908960391198044
C11orf54,-0.2309197,0.176,0.908960391198044
CCDC28B,-0.1882323,0.177,0.9094553636584771
UNC119B,0.1537763,0.177,0.9094553636584771
ESPNP,0.239576,0.177,0.9094553636584771
KAT8,0.1751967,0.177,0.9094553636584771
DRC7,-0.1704813,0.177,0.9094553636584771
CNOT8,0.1535773,0.177,0.9094553636584771
RPS6P6,-0.2349953,0.177,0.9094553636584771
TNFSF9,-0.1682213,0.177,0.9094553636584771
CHCHD1,-0.269791,0.177,0.9094553636584771
ZNF805,-0.226804,0.177,0.9094553636584771
CRABP1,-0.12480065000000001,0.3932522087203319,0.9847855844457108
RNVU1-19,0.175647,0.24158803759615277,0.9498235936646641
WTAP,0.13532065,0.2464128598115047,0.9498235936646641
PRR13,0.1289538,0.24976207381762452,0.9514864864864864
SEMA4G,-0.169733,0.177,0.9094553636584771
RUNX1T1,-0.161699,0.177,0.9094553636584771
PGD,0.1501413,0.177,0.9094553636584771
GAMT,-0.2184353,0.177,0.9094553636584771
XPR1,0.1860337,0.177,0.9094553636584771
DIRAS3,-0.173397,0.177,0.9094553636584771
CPS1-IT1,-0.2951923,0.177,0.9094553636584771
SNORA54,0.2532253,0.177,0.9094553636584771
PNPLA3,0.1704007,0.178,0.9112685409597674
KCNK6,-0.1606627,0.178,0.9112685409597674
ZNF28,-0.08670499999999999,0.5254295659453889,1.0
DUS4L,0.1541687,0.178,0.9112685409597674
RGS7,-0.1441007,0.178,0.9112685409597674
VWA9,0.1457753,0.178,0.9112685409597674
CTSA,-0.1675173,0.178,0.9112685409597674
PGS1,0.1950253,0.178,0.9112685409597674
ZNF280C,-0.161106,0.178,0.9112685409597674
KLHL29,0.225592,0.178,0.9112685409597674
CLUH,-0.1926283,0.178,0.9112685409597674
ABCA8,0.1658557,0.178,0.9112685409597674
KLHL40,-0.184489,0.178,0.9112685409597674
C9orf84,-0.178812,0.178,0.9112685409597674
MAB21L2,-0.164935,0.179,0.9120028783881026
KLHL35,-0.1657997,0.179,0.9120028783881026
PCDH1,-0.1525717,0.179,0.9120028783881026
MIR21,0.2440057,0.179,0.9120028783881026
GPR158,0.182537,0.179,0.9120028783881026
HIC1,-0.2131397,0.179,0.9120028783881026
TMEM14B,0.1853813,0.179,0.9120028783881026
SLC29A2,0.1876873,0.179,0.9120028783881026
FAM47E-STBD1,-0.10498765,0.42704883545069283,0.9963057821101153
FAM47E,-0.1791963,0.179,0.9120028783881026
RNVU1-15,0.19997335,0.2381818848454241,0.9498235936646641
LINC00301,0.1420957,0.179,0.9120028783881026
APC,-0.172646,0.179,0.9120028783881026
HECA,0.2076567,0.179,0.9120028783881026
TMEM185B,0.1799277,0.179,0.9120028783881026
PTPA,0.170201,0.179,0.9120028783881026
NPDC1,-0.19246,0.179,0.9120028783881026
LOC440700,-0.1548177,0.179,0.9120028783881026
POLR3K,-0.1779367,0.179,0.9120028783881026
PARP2,0.2279193,0.179,0.9120028783881026
GALR2,-0.2292773,0.179,0.9120028783881026
FAM214A,-0.1832077,0.18,0.9120028783881026
CUTA,0.1468783,0.18,0.9120028783881026
LRRC37A11P,-0.1598117,0.18,0.9120028783881026
SNORD45A,0.2457873,0.18,0.9120028783881026
OR7C2,-0.1869963,0.18,0.9120028783881026
PPAT,-0.1888907,0.18,0.9120028783881026
BTK,0.1515783,0.18,0.9120028783881026
OR5M9,0.157494,0.18,0.9120028783881026
MRPL47,-0.1654327,0.18,0.9120028783881026
CPSF1,-0.224504,0.18,0.9120028783881026
SORD,-0.174416,0.18,0.9120028783881026
FDXACB1,0.148603,0.18,0.9120028783881026
SLCO1B7,0.354467,0.18,0.9120028783881026
MGP,-0.2316943,0.18,0.9120028783881026
PPP1R12B,-0.245561,0.18,0.9120028783881026
LINC00969,-0.2785367,0.18,0.9120028783881026
POFUT2,0.1767457,0.18,0.9120028783881026
DDTL,-0.228766,0.18,0.9120028783881026
LOC391322,-0.228766,0.18,0.9120028783881026
DDT,-0.30067035,0.1911965060282396,0.9244622749031228
SLC38A5,-0.1923707,0.18,0.9120028783881026
MFSD2B,0.1981338,0.18644290144019862,0.9202546563314633
CCDC191,0.17941,0.181,0.9134099991101641
TRPV5,-0.2006653,0.181,0.9134099991101641
GABRQ,0.1819703,0.181,0.9134099991101641
LINC00661,-0.2165453,0.181,0.9134099991101641
ADORA2B,0.1685823,0.181,0.9134099991101641
LINC00598,0.1690783,0.181,0.9134099991101641
HIST1H4F,-0.222036,0.181,0.9134099991101641
CABLES2,-0.2254207,0.181,0.9134099991101641
P3H1,-0.152679,0.181,0.9134099991101641
SAG,-0.1864567,0.181,0.9134099991101641
OR4F15,0.2282263,0.181,0.9134099991101641
DAZL,-0.155461,0.181,0.9134099991101641
ZNF662,0.157319,0.181,0.9134099991101641
TSEN54,0.2176123,0.181,0.9134099991101641
HTR7P1,-0.1972307,0.182,0.9148943360304617
TRIB3,0.1989307,0.182,0.9148943360304617
TPT1-AS1,-0.24843165,0.1735428384072534,0.9068349370836417
THAP6,0.158196,0.182,0.9148943360304617
STPG1,0.1925307,0.182,0.9148943360304617
SPATA5L1,-0.1940413,0.182,0.9148943360304617
PTCH2,0.08852115,0.48079990568263553,1.0
LINC01620,0.165321,0.182,0.9148943360304617
ADGRD1,0.1573423,0.182,0.9148943360304617
TRIM35,0.218671,0.182,0.9148943360304617
UQCRC2,-0.1790373,0.182,0.9148943360304617
B3GNT9,-0.2144343,0.182,0.9148943360304617
CLEC3A,-0.1499557,0.182,0.9148943360304617
GTF2IRD2B,0.13980915,0.18553420205889112,0.9183913043478261
GTF2IRD2,0.13980915,0.18553420205889112,0.9183913043478261
ZNF628,-0.1578297,0.182,0.9148943360304617
BDKRB1,-0.2084123,0.182,0.9148943360304617
NFE2L3,-0.1789643,0.182,0.9148943360304617
FLJ42393,0.2286273,0.182,0.9148943360304617
MFSD3,-0.162621,0.183,0.9153466729812929
SPAG11A,0.12942599999999999,0.25832665921014336,0.956320373250389
SPAG11B,0.12942599999999999,0.25832665921014336,0.956320373250389
YARS,0.231236,0.183,0.9153466729812929
BHMT2,0.1634533,0.183,0.9153466729812929
SHROOM2,-0.179141,0.183,0.9153466729812929
NEFH,-0.1747923,0.183,0.9153466729812929
SPECC1L-ADORA2A,0.1216352,0.31899493268196866,0.974313598649979
ADORA2A,0.1683307,0.183,0.9153466729812929
CREBL2,-0.190921,0.183,0.9153466729812929
DYNLRB1,0.1497847,0.183,0.9153466729812929
CLPP,-0.1722983,0.183,0.9153466729812929
NCOR1P1,-0.013130349999999999,0.19303435544692912,0.9262754861666251
LOC55338,-0.1506153,0.183,0.9153466729812929
ZNF30,0.2372927,0.183,0.9153466729812929
STRN3,0.1530957,0.183,0.9153466729812929
FAM71D,-0.1573003,0.183,0.9153466729812929
SNORA35,-0.192998,0.183,0.9153466729812929
KIZ,-0.1490013,0.183,0.9153466729812929
OR52E8,-0.1899927,0.183,0.9153466729812929
PLAC9,0.1976233,0.183,0.9153466729812929
KCTD10,0.158678,0.183,0.9153466729812929
AHNAK2,0.1964673,0.183,0.9153466729812929
MYO1E,0.1541487,0.184,0.9170910806984427
OR2W5,-0.2277437,0.184,0.9170910806984427
DDIT4L,0.1967153,0.184,0.9170910806984427
CYB5R2,0.2123847,0.184,0.9170910806984427
HBQ1,-0.170324,0.184,0.9170910806984427
OR8B8,0.1855467,0.184,0.9170910806984427
FBLL1,-0.1686783,0.184,0.9170910806984427
P2RX2,0.1764013,0.184,0.9170910806984427
OR51M1,-0.1491007,0.184,0.9170910806984427
ARRDC2,0.1766617,0.184,0.9170910806984427
LINC01121,0.148106,0.184,0.9170910806984427
OR2T8,0.12499246666666668,0.4772832398868133,1.0
SPDYE3,0.006270082352941177,0.9995868503069925,1.0
ZNF658B,-0.14122076666666664,0.23537401662337404,0.9491675552170601
ZNF658,-0.14122076666666664,0.23537401662337404,0.9491675552170601
LOC399851,0.2389243,0.184,0.9170910806984427
MYDGF,-0.168835,0.184,0.9170910806984427
CAT,-0.203995,0.184,0.9170910806984427
TBCCD1,-0.164659,0.184,0.9170910806984427
PPP1R8,0.179863,0.185,0.9182454457117417
LINC00477,0.1957163,0.185,0.9182454457117417
TSPAN5,0.1568197,0.185,0.9182454457117417
PLAT,-0.160797,0.185,0.9182454457117417
LOC400870,0.2258607,0.185,0.9182454457117417
LINC00268,-0.20668419999999998,0.21527948014804288,0.9376424167694204
WNT5B,-0.1527,0.185,0.9182454457117417
MED14,0.1919087,0.185,0.9182454457117417
DPPA3,0.2245557,0.185,0.9182454457117417
PM20D2,-0.154124,0.185,0.9182454457117417
TNPO1,0.1520253,0.185,0.9182454457117417
FSD1L,-0.1619597,0.185,0.9182454457117417
HNRNPCL1,-0.07537600000000001,0.23015882856795408,0.9441920636707893
HNRNPC,-0.18519465000000002,0.20184892969717755,0.9312191182889568
C5orf45,0.2076477,0.185,0.9182454457117417
AGPS,0.164085,0.185,0.9182454457117417
NUCKS1,-0.049707350000000004,0.44230001068526825,0.9988779888983774
OSCAR,-0.1515897,0.185,0.9182454457117417
FAM19A3,-0.2230937,0.185,0.9182454457117417
UGCG,0.229592,0.185,0.9182454457117417
CLASRP,-0.141272,0.186,0.9183913043478261
GIP,-0.1690857,0.186,0.9183913043478261
PLCE1,0.2361057,0.186,0.9183913043478261
ZNF491,0.169084,0.186,0.9183913043478261
DNAJB11,-0.159637,0.186,0.9183913043478261
ADRA2A,0.169076,0.186,0.9183913043478261
CEACAM6,0.210864,0.186,0.9183913043478261
DNAI2,-0.1978703,0.186,0.9183913043478261
CNTNAP4,0.1687783,0.186,0.9183913043478261
PPP2R5E,0.1470143,0.186,0.9183913043478261
SSBP2,0.1595197,0.186,0.9183913043478261
LRRC3DN,-0.2091593,0.186,0.9183913043478261
ARL6IP5,0.1951683,0.186,0.9183913043478261
HIST1H2BB,-0.183469,0.186,0.9183913043478261
ZNF767P,-0.2075343,0.186,0.9183913043478261
SNRNP25,-0.156368,0.186,0.9183913043478261
PDZD4,-0.168251,0.186,0.9183913043478261
OR8D1,0.1501377,0.186,0.9183913043478261
WDR78,-0.1921877,0.187,0.920317101584343
PGGT1B,0.1648033,0.187,0.920317101584343
CLEC6A,-0.1749107,0.187,0.920317101584343
LAMTOR5,-0.21938,0.187,0.920317101584343
SNORD109B,0.2425927,0.1522303142558766,0.8843036990164221
SNORD109A,0.2425927,0.1522303142558766,0.8843036990164221
TRIM36,0.1647323,0.187,0.920317101584343
KRT10,-0.1827073,0.187,0.920317101584343
VN1R1,0.1558927,0.187,0.920317101584343
NIPAL4,0.2492483,0.187,0.920317101584343
SMARCB1,0.1522973,0.187,0.920317101584343
LOC107987020,0.21890500000000002,0.21764817790702012,0.9386086424785977
FLJ44674,0.149614,0.187,0.920317101584343
GBGT1,0.162425,0.1522303142558766,0.8843036990164221
NRP1,-0.1884493,0.187,0.920317101584343
METTL9,0.1472643,0.1522303142558766,0.8843036990164221
ZNF283,-0.171183,0.187,0.920317101584343
ZNF300,0.1980787,0.188,0.9226589219330855
EMID1,-0.1744067,0.188,0.9226589219330855
DPT,-0.2654293,0.188,0.9226589219330855
YIPF4,0.230928,0.188,0.9226589219330855
DET1,0.15243815,0.46342896080635054,1.0
RAB13,-0.15215214999999999,0.25447536179127883,0.9536765226628895
MX1,0.214371,0.188,0.9226589219330855
ATP5J2,-0.2758807,0.188,0.9226589219330855
PDGFC,0.1571407,0.188,0.9226589219330855
RP1L1,-0.1912333,0.188,0.9226589219330855
DYNAP,0.2024383,0.188,0.9226589219330855
MCPH1,-0.231702,0.188,0.9226589219330855
GM140,0.2681877,0.188,0.9226589219330855
SST,0.211268,0.188,0.9226589219330855
PSPN,0.2122423,0.1534857956921658,0.8868435114503818
KIF2A,0.158697,0.189,0.92413125
ITPRIP,0.201534,0.189,0.92413125
LCA10,0.1398363,0.189,0.92413125
SNRPF,-0.3497457,0.189,0.92413125
C10orf55,-0.2433747,0.189,0.92413125
C12orf50,-0.1413273,0.189,0.92413125
HOXA13,0.173293,0.189,0.92413125
CEP89,0.151814,0.189,0.92413125
LILRA2,-0.2357457,0.189,0.92413125
FANCE,0.1567037,0.189,0.92413125
MRPL49,0.200638,0.189,0.92413125
CTTNBP2NL,0.1487437,0.189,0.92413125
MIRLET7A2,0.175148,0.189,0.92413125
ZFP62,-0.1898563,0.189,0.92413125
PRKG1,0.1923737,0.19,0.9244622749031228
TDRD9,0.150193,0.19,0.9244622749031228
TRIP13,-0.164115,0.19,0.9244622749031228
LMBR1,0.149292,0.19,0.9244622749031228
CD81,0.1504387,0.19,0.9244622749031228
C3orf36,0.1572813,0.19,0.9244622749031228
SLC22A14,-0.1633637,0.19,0.9244622749031228
CLEC4G,-0.1576733,0.19,0.9244622749031228
ARHGEF4,-0.190973,0.19,0.9244622749031228
CDSN,0.11374954000000001,0.4026116916588756,0.9905246683732838
ZNF705A,0.07982965,0.49662865423048985,1.0
RAB39A,-0.220734,0.19,0.9244622749031228
RPS6KA3,-0.167164,0.19,0.9244622749031228
GSC,0.17078,0.19,0.9244622749031228
NDUFA6,-0.2058277,0.191,0.9244622749031228
LRCH2,-0.1745437,0.191,0.9244622749031228
LYPLA2,0.10383133333333334,0.3814660435814953,0.9834033663602721
TFF2,-0.1629117,0.191,0.9244622749031228
CLEC10A,0.1624153,0.191,0.9244622749031228
TSPYL4,0.1591717,0.191,0.9244622749031228
AMTN,-0.172717,0.191,0.9244622749031228
CRABP2,-0.2171917,0.191,0.9244622749031228
IGBP1P1,-0.191119,0.191,0.9244622749031228
CIB2,-0.164328,0.191,0.9244622749031228
ANGPT2,-0.2116887,0.191,0.9244622749031228
DCTD,0.151614,0.191,0.9244622749031228
KRTAP24-1,0.2192293,0.191,0.9244622749031228
BTBD3,0.1490383,0.191,0.9244622749031228
KLHL4,-0.1631,0.191,0.9244622749031228
LOC400940,0.1785063,0.15726826680795644,0.8923620320855615
CMTM5,0.1615493,0.191,0.9244622749031228
SLFN13,-0.1639433,0.191,0.9244622749031228
SAP30BP,0.141896,0.191,0.9244622749031228
KIF3C,0.165003,0.192,0.9244622749031228
UBAC1,-0.1527987,0.192,0.9244622749031228
SLC3A2,0.1562457,0.192,0.9244622749031228
LYN,0.1839537,0.192,0.9244622749031228
FAM86DP,-0.12901056666666666,0.45030419935446464,1.0
EFCAB3,0.147342,0.192,0.9244622749031228
C2orf82,-0.140931,0.192,0.9244622749031228
FOXD2,-0.2037003,0.192,0.9244622749031228
ARHGEF3,0.161133,0.192,0.9244622749031228
TRMT2B,0.190727,0.192,0.9244622749031228
ZNF670-ZNF695,0.1833827,0.192,0.9244622749031228
ZNF695,0.1833827,0.192,0.9244622749031228
C16orf91,-0.2113677,0.192,0.9244622749031228
PCIF1,0.145967,0.192,0.9244622749031228
SMAD6,-0.177027,0.192,0.9244622749031228
TRIM6-TRIM34,0.1730243,0.192,0.9244622749031228
TRIM6,0.1730243,0.192,0.9244622749031228
TRIM34,0.1730243,0.192,0.9244622749031228
ABCA1,-0.210451,0.192,0.9244622749031228
FAM212A,0.206445,0.192,0.9244622749031228
CPEB3,-0.1523257,0.192,0.9244622749031228
LOC101928751,0.150937,0.192,0.9244622749031228
IL19,0.1576387,0.192,0.9244622749031228
CYP21A1P,-0.17184343333333332,0.12976324249748664,0.8551821862348178
CYP21A2,-0.17184343333333332,0.12976324249748664,0.8551821862348178
HLTF,-0.182134,0.192,0.9244622749031228
LOC254896,-0.1382827,0.192,0.9244622749031228
TNFRSF10C,-0.1382827,0.192,0.9244622749031228
ALOX12,0.1450407,0.192,0.9244622749031228
ICAM5,-0.143791,0.192,0.9244622749031228
OR10A3,-0.1850423,0.192,0.9244622749031228
GRIA2,0.1959587,0.193,0.9262754861666251
SIGLEC7,-0.1542387,0.193,0.9262754861666251
PPP1R36,0.1632473,0.193,0.9262754861666251
ADD1,0.1559283,0.193,0.9262754861666251
COL4A3BP,0.1462303,0.193,0.9262754861666251
ST6GALNAC5,0.1657537,0.193,0.9262754861666251
C18orf25,-0.1765717,0.193,0.9262754861666251
WDR35,0.1409043,0.193,0.9262754861666251
GTF2E1,0.165115,0.193,0.9262754861666251
RBM26,-0.164355,0.193,0.9262754861666251
FER,0.1967597,0.194,0.9268084837320125
INTS8,-0.1432617,0.194,0.9268084837320125
CILP2,0.19306,0.194,0.9268084837320125
CHRNA7,0.07066515,0.3947919242159558,0.9856568222090963
LZTR1,0.174042,0.194,0.9268084837320125
LRRC28,0.1520703,0.194,0.9268084837320125
GSTM4,-0.1729693,0.194,0.9268084837320125
SLC25A23,-0.1618317,0.194,0.9268084837320125
C7orf33,-0.2322713,0.194,0.9268084837320125
TTC39C,-0.1333065,0.3132525598094848,0.974313598649979
SNAPC1,-0.1804043,0.194,0.9268084837320125
IMMP1L,0.149446,0.194,0.9268084837320125
TMEM55B,0.1810967,0.194,0.9268084837320125
EAPP,0.213715,0.194,0.9268084837320125
RMI2,-0.163204,0.194,0.9268084837320125
PEAK1,-0.2512037,0.194,0.9268084837320125
ZEB2,-0.04394615,0.3278121311446838,0.974313598649979
TCF25,0.169642,0.194,0.9268084837320125
MISP,0.1550357,0.195,0.9268084837320125
CFAP126,-0.225167,0.195,0.9268084837320125
PROC,-0.1736287,0.195,0.9268084837320125
CCDC71L,0.171072,0.195,0.9268084837320125
XYLB,-0.1864727,0.195,0.9268084837320125
S1PR4,-0.2028037,0.195,0.9268084837320125
GZMM,0.2092127,0.195,0.9268084837320125
DYNLL2,0.160078,0.195,0.9268084837320125
SLC5A4,-0.147509,0.195,0.9268084837320125
RPS18P9,-0.2094121,0.7196114674856757,1.0
IRX1,0.167788,0.195,0.9268084837320125
MED21,-0.142448,0.195,0.9268084837320125
FAM72A,-0.150717725,0.2170510578937326,0.9381562299753047
FAM72D,-0.150717725,0.2170510578937326,0.9381562299753047
FAM72B,-0.150717725,0.2170510578937326,0.9381562299753047
OLFML1,0.1545697,0.195,0.9268084837320125
RNF39,0.1531777,0.16234817253781855,0.897247631741586
RNU5E-1,0.3528087,0.195,0.9268084837320125
CSN1S2AP,0.1724017,0.195,0.9268084837320125
ERMAP,0.198861,0.195,0.9268084837320125
LIPA,-0.1408287,0.195,0.9268084837320125
ENPP4,0.190603,0.195,0.9268084837320125
SNRNP48,-0.1705113,0.195,0.9268084837320125
AGO4,0.229378,0.195,0.9268084837320125
TCEAL9,0.21151,0.195,0.9268084837320125
PDCD11,-0.11337135,0.32082645722221453,0.974313598649979
TTTY14,-0.226645,0.195,0.9268084837320125
CEP104,0.2070097,0.195,0.9268084837320125
BCS1L,-0.14747,0.195,0.9268084837320125
YPEL5,0.205751,0.195,0.9268084837320125
SMYD5,0.1767603,0.195,0.9268084837320125
TNFAIP1,0.166024,0.196,0.9268084837320125
ELAVL2,-0.225051,0.196,0.9268084837320125
PDE6B,-0.162662,0.196,0.9268084837320125
TMEM79,0.209276,0.196,0.9268084837320125
HMGA1,-0.1058068,0.5128479961869896,1.0
MAP2K7,-0.1557407,0.196,0.9268084837320125
BLZF1,0.143178,0.196,0.9268084837320125
MIR24-2,0.1695977,0.196,0.9268084837320125
RBBP8,0.174315,0.196,0.9268084837320125
PUS1,0.15235,0.196,0.9268084837320125
PWP1,0.1749173,0.196,0.9268084837320125
CCDC39,-0.166242,0.196,0.9268084837320125
KIAA1324L,0.1571477,0.196,0.9268084837320125
GZMB,-0.2236713,0.196,0.9268084837320125
GPC4,-0.206383,0.196,0.9268084837320125
SFTA2,0.18644315,0.1743439786462998,0.9073453608247422
HES3,-0.1767103,0.196,0.9268084837320125
LDLRAD3,0.1434757,0.196,0.9268084837320125
FLNB,0.2294967,0.196,0.9268084837320125
MPV17L2,-0.1540597,0.196,0.9268084837320125
GBA2,-0.1652683,0.196,0.9268084837320125
PTGS1,-0.1639167,0.196,0.9268084837320125
GABRA3,0.1735993,0.196,0.9268084837320125
PIGM,0.1706083,0.196,0.9268084837320125
LINC01138,0.1562997,0.196,0.9268084837320125
LOC101928697,-0.12819343333333333,0.47797484852632854,1.0
YIPF1,0.220772,0.196,0.9268084837320125
RABL2A,0.12320085,0.32450545023511534,0.974313598649979
RABL2B,0.12320085,0.32450545023511534,0.974313598649979
DOLK,0.1476367,0.197,0.9279198675496689
TMEM190,-0.1521213,0.197,0.9279198675496689
MIR27A,0.2457007,0.197,0.9279198675496689
MYCL,-0.1853557,0.197,0.9279198675496689
RFX7,-0.206561,0.197,0.9279198675496689
TBC1D10B,-0.2121517,0.197,0.9279198675496689
MICU3,0.1491757,0.197,0.9279198675496689
LOC692247,-0.274642,0.197,0.9279198675496689
MTURN,-0.1495093,0.197,0.9279198675496689
IL17RE,-0.187691,0.197,0.9279198675496689
