GENE_SYMBOL,logFC,P.Value,FDR
FGD4,-0.2155597,0.0503,0.38649941797017096
NHLH1,-0.242525,0.0503,0.38649941797017096
GABPA,-0.19431615000000002,0.05862885354734057,0.4155762662686157
NUP155,0.367164,0.0504,0.38698625954198473
DUX4,-0.08756122857142856,0.8529847698339152,0.9968971450702666
AUH,-0.221564,0.0505,0.38747239375227027
KHDRBS1,0.2603953,0.0505,0.38747239375227027
ATL1,-0.3118107,0.0506,0.38752199349945826
DNAH11,-0.346024,0.0506,0.38752199349945826
LINC00656,0.254234,0.0506,0.38752199349945826
ENOX2,0.2698777,0.0506,0.38752199349945826
OR2G3,-0.22863,0.0507,0.38752199349945826
BTN2A2,0.2082167,0.0507,0.38752199349945826
ZG16B,-0.3187457,0.0508,0.38752199349945826
ANKRD33B,-0.2941177,0.0508,0.38752199349945826
TMEM64,-0.2319447,0.0508,0.38752199349945826
DPP3,0.263783,0.0508,0.38752199349945826
PDE11A,-0.3168637,0.0508,0.38752199349945826
LCAL1,-0.3911957,0.0509,0.38772473855030654
FH,-0.2691507,0.0509,0.38772473855030654
MIS12,0.231972,0.0509,0.38772473855030654
SLC35D3,-0.250863,0.0509,0.38772473855030654
TUBA3FP,-0.283985,0.051,0.38834643114635903
GPR89A,0.231228,0.017636238972609398,0.21595958018459613
GPR89B,0.231228,0.017636238972609398,0.21595958018459613
CARD10,-0.2389917,0.0511,0.3884078085642318
ARHGEF1,0.2169367,0.0511,0.3884078085642318
NINJ2,0.243447,0.0511,0.3884078085642318
ARFGAP3,0.2306837,0.0511,0.3884078085642318
SPAG9,-0.2379083,0.0512,0.38860855192238597
IP6K1,-0.2606073,0.0512,0.38860855192238597
CHRD,0.2364603,0.0512,0.38860855192238597
MPV17L,-0.3038833,0.0512,0.38860855192238597
FAM65A,-0.2760813,0.0514,0.38970646087580757
SLC39A13,-0.2226327,0.0514,0.38970646087580757
MYL5,-0.347235,0.0514,0.38970646087580757
TEX30,0.322763,0.0515,0.3901845408895265
POU3F3,-0.236021,0.0515,0.3901845408895265
CARNMT1,-0.2191287,0.0516,0.390661935483871
SETMAR,0.24582,0.0516,0.390661935483871
NFAM1,-0.2211527,0.0518,0.3916146743020759
P3H4,-0.2949563,0.0518,0.3916146743020759
TTC26,0.2639613,0.0518,0.3916146743020759
SPIDR,0.208213,0.0518,0.3916146743020759
ECHDC2,0.3186287,0.0519,0.39223030411449017
FMO3,-0.4266453,0.052,0.39284549356223175
PAX4,-0.297955,0.0521,0.3930386785714286
HMGCL,-0.3391027,0.0521,0.3930386785714286
DDO,-0.2507907,0.0521,0.3930386785714286
SLC50A1,0.3127567,0.0521,0.3930386785714286
ZNF124,-0.210432,0.0522,0.39337160185515524
NRBF2,0.316092,0.0522,0.39337160185515524
ZDHHC3,-0.1313708,0.1884058799828752,0.6743660472972972
SERPINA6,0.551394,0.0522,0.39337160185515524
SPIN2B,-0.2362663,0.0523,0.39370381325730575
SPIN2A,-0.05243665,0.09836131776146433,0.5258039969643309
NET1,-0.2310987,0.0523,0.39370381325730575
SIN3A,0.2436043,0.0523,0.39370381325730575
ZNF248,-0.2254583,0.0524,0.3940353150587398
CSNK1G3,-0.2292613,0.0524,0.3940353150587398
PTMA,0.18916523,0.0009231234312895576,0.0321896686743672
IFIT3,0.425113,0.0524,0.3940353150587398
THEM6,-0.2613973,0.0525,0.39427601135557133
LINC01560,0.349732,0.0525,0.39427601135557133
KCNAB2,-0.24106,0.0526,0.39427601135557133
WRAP53,0.2553113,0.0526,0.39427601135557133
GTSE1,0.343738,0.0526,0.39427601135557133
FAM27E5,-0.262128,0.0526,0.39427601135557133
NFKB1,0.2542423,0.0526,0.39427601135557133
PCDHB11,0.2698157,0.0526,0.39427601135557133
MANEA,0.2164157,0.0526,0.39427601135557133
FREM1,-0.2693273,0.0527,0.3944656626506024
PLP2,0.2132253,0.0527,0.3944656626506024
PPT1,0.2282357,0.0527,0.3944656626506024
GCA,0.3193417,0.0527,0.3944656626506024
SLC6A16,-0.3290133,0.0528,0.3945151750972763
OR2G6,-0.3220543,0.0528,0.3945151750972763
ENTPD8,-0.261223,0.0528,0.3945151750972763
HERC1,0.3494703,0.0528,0.3945151750972763
MYH1,0.2371607,0.0528,0.3945151750972763
GAS6,-0.2979487,0.0529,0.3947038855528082
PTPN2,0.2888683,0.0529,0.3947038855528082
KLC4,-0.2518613,0.0529,0.3947038855528082
OR5T3,-0.2354997,0.0529,0.3947038855528082
MIF4GD,-0.2332473,0.053,0.3947528208744711
MEA1,0.2557657,0.053,0.3947528208744711
PCDHB9,0.2508057,0.053,0.3947528208744711
CAP2,-0.2217423,0.053,0.3947528208744711
SLC4A1AP,0.308294,0.053,0.3947528208744711
BIRC8,-0.2819437,0.0531,0.39521892177589857
MYO1F,-0.288467,0.0531,0.39521892177589857
EXOSC9,0.2192833,0.0532,0.3956843661971831
CPEB2,-0.338132,0.0532,0.3956843661971831
HRCT1,0.3207367,0.0533,0.39600981357720716
ADAMTSL5,-0.2258453,0.0533,0.39600981357720716
ZNF646,0.279153,0.0533,0.39600981357720716
TET2,-0.07006915,0.11640058738052349,0.563858316221766
MBD4,0.2868403,0.0535,0.39665865215865215
ADGRG2,-0.221274,0.0535,0.39665865215865215
HIST1H2BE,0.2332463,0.0535,0.39665865215865215
ANKRD36C,0.32537485,0.0585218930353307,0.4150966912643688
SYT7,0.2605617,0.0535,0.39665865215865215
ZNF557,0.276828,0.0535,0.39665865215865215
NSUN6,-0.2480717,0.0536,0.3971212907751666
SEPHS1,0.2594133,0.0536,0.3971212907751666
WLS,0.222093,0.0537,0.3973047635726795
LOC401127,-0.2768707,0.0537,0.3973047635726795
SNORD83A,-0.4156097,0.0537,0.3973047635726795
WSB2,0.252174,0.0537,0.3973047635726795
MIR4435-2HG,0.30256629999999995,0.021712597494608393,0.24317878943722854
LINC00152,0.30256629999999995,0.021712597494608393,0.24317878943722854
CS,-0.2263513,0.0538,0.3979052521008404
NR1D2,-0.211213,0.0539,0.39822654774396643
TLR5,-0.2234263,0.0539,0.39822654774396643
SAE1,0.2217867,0.0539,0.39822654774396643
CPTP,-0.26896115,0.04554180193514341,0.3670276544357246
GJD4,-0.14462115,0.1674073512021573,0.6481205057630441
ZC3H7B,-0.2536423,0.0541,0.39867184567257563
RILPL2,-0.227121,0.0541,0.39867184567257563
C15orf53,0.3195583,0.0541,0.39867184567257563
KLF4,0.353805,0.0541,0.39867184567257563
SNORA56,-0.2566117,0.0541,0.39867184567257563
DKC1,0.0702559,0.0406597332169267,0.3452634939759036
RHPN1-AS1,-0.2308803,0.0541,0.39867184567257563
DEFB1,0.5397927,0.0542,0.39867184567257563
NUP160,0.2163073,0.0542,0.39867184567257563
C6orf62,0.206451,0.0542,0.39867184567257563
TMEM212,0.234301,0.0542,0.39867184567257563
HYOU1,0.2209733,0.0542,0.39867184567257563
TCEAL2,0.15144435,0.19546150097212125,0.6836373844121532
SNORA4,0.2530557,0.0543,0.39867184567257563
EIF4A2,0.1616867,0.16300800678991387,0.641553591843367
ROBO2,-0.343688,0.0543,0.39867184567257563
SUMO1P3,-0.317009,0.0543,0.39867184567257563
ZNF841,0.2488427,0.0543,0.39867184567257563
SUMO3,0.2086167,0.0543,0.39867184567257563
ZNF667,-0.267342,0.0543,0.39867184567257563
S100A7L2,-0.2617653,0.0543,0.39867184567257563
TMEM37,-0.285729,0.0545,0.39989718557531573
LOC729040,-0.275461,0.0546,0.4000401664932362
FAM26F,-0.2164843,0.0546,0.4000401664932362
CLCF1,-0.2404863,0.0546,0.4000401664932362
SPCS3,0.2265443,0.0546,0.4000401664932362
PLEKHH2,-0.2497457,0.0547,0.40049500866551124
NXPE4,-0.245343,0.0547,0.40049500866551124
HRASLS,-0.2497267,0.0548,0.4010881496881497
NCR1,-0.2180867,0.0549,0.4015417936288088
ATP5F1,-0.2954793,0.0549,0.4015417936288088
ZNF789,0.226337,0.0551,0.4027257093425606
ATP5J2-PTCD1,0.10561185000000001,0.200208813304889,0.6886518097116382
PTCD1,0.10561185000000001,0.200208813304889,0.6886518097116382
AURKA,0.292949,0.0551,0.4027257093425606
PITPNM1,0.2508863,0.0552,0.4028989633724948
LRRIQ3,-0.1928155,0.0342205633511861,0.3173138541119859
NQO2,0.3289377,0.0552,0.4028989633724948
THRA,-0.2844197,0.0552,0.4028989633724948
ITGA8,-0.273566,0.0552,0.4028989633724948
PDHA1,-0.2071767,0.0553,0.40307173913043476
CHORDC1,-0.2974923,0.0553,0.40307173913043476
EXOSC4,-0.392976,0.0553,0.40307173913043476
CAMTA2,-0.2521983,0.0554,0.40352213793103453
MYRFL,-0.305393,0.0554,0.40352213793103453
NRXN3,-0.346156,0.0555,0.4041111685625646
TLCD2,0.285037,0.0556,0.4044210743801653
OR4K5,-0.2330303,0.0556,0.4044210743801653
TRAFD1,0.23742,0.0556,0.4044210743801653
SUPT20HL1,0.412039,0.02102107693886077,0.2382125580362425
SUPT20HL2,0.412039,0.02102107693886077,0.2382125580362425
AFAP1L2,-0.2924857,0.0557,0.40500898450946643
FAM81B,0.2953887,0.0558,0.40517820556892403
NAPSB,-0.215352,0.0558,0.40517820556892403
CMTR1,0.2253817,0.0558,0.40517820556892403
MTF2,0.2388227,0.0558,0.40517820556892403
DKK3,0.08331335000000001,0.02723593860080755,0.27750620789220404
ANKRD11,0.176867775,0.28261551894211145,0.7640005094243504
EFS,-0.2145703,0.0559,0.40576484536082474
PIGH,-0.29619,0.056,0.40621153846153846
XCR1,-0.2197717,0.0561,0.40651811320754716
C17orf99,-0.2367937,0.0561,0.40651811320754716
CTAGE3P,-0.21513,0.0561,0.40651811320754716
TRHDE,-0.22444,0.0562,0.40682405757368056
SEC24D,0.241171,0.0562,0.40682405757368056
LINC00910,-0.14965015,0.18599126203724625,0.6723788736575408
LRRC17,-0.2544413,0.0562,0.40682405757368056
LCN1,0.21292215,0.19039526810956936,0.6765877913801779
C1R,0.3128237,0.0563,0.40701646737273656
AGAP5,-0.07362166363636363,0.7269803845220877,0.9709421471927162
AGAP9,-0.07362166363636363,0.7269803845220877,0.9709421471927162
AGAP12P,-0.07362166363636363,0.7269803845220877,0.9709421471927162
AGAP6,-0.07362166363636363,0.7269803845220877,0.9709421471927162
AGAP11,-0.056322152631578935,0.9758421941529859,1.0
AGAP4,-0.07362166363636363,0.7269803845220877,0.9709421471927162
OR6B2,0.2571263,0.0563,0.40701646737273656
RBM14,0.06620543333333333,0.36130766118454916,0.8122500773947672
CSRNP3,-0.2502903,0.0564,0.40701646737273656
MRTO4,0.308553,0.0564,0.40701646737273656
TDG,0.288359,0.0564,0.40701646737273656
GJB1,-0.474408,0.0564,0.40701646737273656
PDGFA,-0.2380697,0.0564,0.40701646737273656
FAM27B,0.03349433333333333,0.5460248723677827,0.90766375848152
NDUFS2,0.218044,0.0565,0.4074597132127006
PRKCE,0.3133717,0.0565,0.4074597132127006
ASB9,0.3656743,0.0566,0.4080415699658703
PLPP6,0.3295647,0.0567,0.40834439140811457
VWC2L,0.2692643,0.0567,0.40834439140811457
LHFPL1,0.2190577,0.0567,0.40834439140811457
SLC1A6,-0.2592497,0.0568,0.4086465940054496
NFKBIZ,0.2144907,0.0568,0.4086465940054496
HERC6,0.3523237,0.0568,0.4086465940054496
RPL21P44,-0.069510825,0.6225146349437258,0.9401749660641565
AGPAT4-IT1,0.3930853,0.057,0.4096668935011909
C16orf62,0.2304423,0.0571,0.4102460204081632
PDIA3P1,0.19582,0.033335436412737986,0.31170625203464564
PDIA3,0.19582,0.033335436412737986,0.31170625203464564
PCYT2,-0.2588055,0.026226835570775757,0.27276683789340045
HIST1H2BM,0.4579757,0.0572,0.41068511216859277
LYRM7,-0.3190597,0.0572,0.41068511216859277
PCK1,-0.206194,0.0573,0.4109840067911714
HYAL1,-0.3116223,0.0573,0.4109840067911714
OPHN1,0.2407153,0.0573,0.4109840067911714
SCML2,0.2420977,0.0574,0.41129846545393633
RABL2A,0.19088135,0.061822835416986195,0.4268261643599237
RABL2B,0.19088135,0.061822835416986195,0.4268261643599237
KRT79,-0.2523417,0.0575,0.4114405487804878
CYP2G1P,-0.2251403,0.0575,0.4114405487804878
NDUFB5,-0.236987,0.0575,0.4114405487804878
MLIP,0.3065387,0.0575,0.4114405487804878
LYRM9,-0.5111597,0.0576,0.411877048070413
MIR320A,-0.279131,0.0576,0.411877048070413
ADSS,0.2436503,0.0577,0.41231295669824086
RRAGB,-0.2409143,0.0577,0.41231295669824086
SRSF10,0.1922342,0.04928454605969909,0.38187161716171614
FZD7,-0.3316673,0.0578,0.4128878593168752
SEL1L2,-0.09939484999999999,0.21738375820113984,0.7097058925011864
CFL1,0.2324433,0.058,0.4136171505739365
RNASE12,-0.20707185,0.031010999269991662,0.2981544549749813
RNASE11,-0.20707185,0.031010999269991662,0.2981544549749813
LY6E,-0.3717333,0.0582,0.4140648703267093
CASP3,0.2368563,0.0582,0.4140648703267093
SLAMF9,-0.217348,0.0582,0.4140648703267093
RUNX1T1,-0.238826,0.0582,0.4140648703267093
CCDC153,-0.314789,0.0582,0.4140648703267093
EOGT,0.2505237,0.0582,0.4140648703267093
TEX264,-0.2063487,0.0582,0.4140648703267093
ABHD17C,-0.2272783,0.0583,0.4143576379542396
PDIA4,0.2133367,0.0583,0.4143576379542396
CLDN7,-0.27812,0.0583,0.4143576379542396
EMILIN2,-0.2295853,0.0584,0.4147892400806994
SLC25A15,-0.2338377,0.0584,0.4147892400806994
RGL2,-0.38616,0.013333789359643487,0.1831271993782506
ZNF808,-0.2363457,0.0585,0.4150807860262009
ZNF799,-0.2153947,0.0585,0.4150807860262009
HRK,-0.232485,0.0585,0.4150807860262009
ZNRD1,0.20020615,0.10876763359910803,0.548061651987622
RPF2,-0.16507715,0.1181672404320488,0.5661253389989038
NECTIN2,0.2189083,0.0586,0.41551117824773415
SPINK14,-0.2714817,0.0587,0.4159409929553841
IFT22,0.3037807,0.0588,0.41637023131076095
LMCD1,0.2051773,0.0588,0.41637023131076095
C4orf32,-0.2461727,0.0589,0.41665931011386464
LOC81691,0.2369567,0.0589,0.41665931011386464
SH3BGRL2,-0.214685,0.0589,0.41665931011386464
HTR5A,-0.2174123,0.059,0.4170873493975904
EPRS,0.2202787,0.059,0.4170873493975904
SEC11C,0.275801,0.0591,0.41765449983271996
UCN,-0.286569,0.0592,0.4182212709030101
HIF1A,0.29155,0.0593,0.41878766298896686
STK32A,-0.2642857,0.0594,0.4190791930643548
ANGPT1,-0.280361,0.0594,0.4190791930643548
CCNT1,0.2645837,0.0595,0.4190791930643548
MAD2L2,0.218938,0.0595,0.4190791930643548
SPATA31E1,-0.2194457,0.0595,0.4190791930643548
DDI2,-0.2243663,0.0595,0.4190791930643548
RSC1A1,-0.2243663,0.0595,0.4190791930643548
DPCR1,0.28444985,0.03523434285781171,0.3220489070469739
CRACR2A,0.145018,0.23531297914634133,0.726786412013413
BCL2L11,-0.203295,0.0597,0.42020763078973683
SLC2A12,-0.307205,0.0597,0.42020763078973683
MATN1,-0.2085463,0.0598,0.42063116883116886
ZNF521,-0.2966583,0.0598,0.42063116883116886
CPNE3,-0.200591,0.0599,0.42063420877659574
MNS1,0.3719307,0.0599,0.42063420877659574
RPL13AP3,-0.1070607,0.17549121300791784,0.6622101888136801
FLJ32154,-0.2331707,0.0599,0.42063420877659574
PCDHB2,0.2318427,0.0599,0.42063420877659574
ARHGAP12,-0.266505,0.06,0.42119641076769687
CDC42EP1,-0.2181863,0.0601,0.42175823920265787
KRT5,0.2093025,0.03948982640152127,0.3402767128874388
TUBGCP5,0.2162797,0.0603,0.422740424825755
IRF2BP2,-0.2176443,0.0603,0.422740424825755
FLJ41170,-0.2748007,0.02405944884658224,0.25862989210501613
ZMAT4,-0.2226803,0.0603,0.422740424825755
RBP1,-0.233532,0.0604,0.42316059701492537
MUC6,-0.275258,0.0604,0.42316059701492537
ELOVL6,-0.307622,0.0605,0.4234398608349901
NRIP3,-0.2497413,0.0605,0.4234398608349901
PDE1C,-0.2587473,0.0605,0.4234398608349901
WNT2,-0.2050633,0.0606,0.4237185700099305
HN1,0.2856847,0.0606,0.4237185700099305
RBFOX3,0.097706,0.36847226097984825,0.8179108416012331
CEP70,-0.2494423,0.0607,0.4238542574257425
ZNF572,0.2741633,0.0607,0.4238542574257425
HSD17B1,-0.2383323,0.0608,0.4238542574257425
TRIM6-TRIM34,0.2129527,0.0608,0.4238542574257425
TRIM6,0.2129527,0.0608,0.4238542574257425
TRIM34,0.2129527,0.0608,0.4238542574257425
MAPK3,0.2162607,0.0608,0.4238542574257425
SP2,-0.2009923,0.0609,0.42399166117336856
LOC100132005,-0.2367153,0.0609,0.42399166117336856
NUP54,0.2265663,0.0609,0.42399166117336856
MYOF,-0.2945427,0.0609,0.42399166117336856
ZNF367,0.30162,0.061,0.4245479406919275
ITPKC,0.200864,0.0611,0.42510385375494075
FRY,0.2442837,0.0613,0.42579411377836235
LINC00487,-0.341564,0.0613,0.42579411377836235
SLX4IP,0.258147,0.0613,0.42579411377836235
JPH4,-0.2511317,0.0613,0.42579411377836235
INSM2,-0.2197313,0.0614,0.425928472906404
PELP1,0.2305013,0.0614,0.425928472906404
CARD11,-0.2536653,0.0614,0.425928472906404
TAPBP,0.2677762333333334,0.020292814978770096,0.234059443231441
BANF2,0.258928,0.0615,0.42647551622418883
OTUD7A,0.14955735,0.18231059773815453,0.6699322357019063
NRDE2,0.2407213,0.0616,0.42647551622418883
SPANXC,0.0205346,0.3352914920931192,0.8025339589215815
SPANXD,0.0205346,0.3352914920931192,0.8025339589215815
ZNF768,-0.2193723,0.0616,0.42647551622418883
GCFC2,-0.2284547,0.0616,0.42647551622418883
SLC30A1,0.2407237,0.0616,0.42647551622418883
VSIG4,0.2691813,0.0616,0.42647551622418883
POSTN,-0.3590743,0.0617,0.426748231827112
ANGPTL1,0.2668523,0.0617,0.426748231827112
PTCD2,0.2249173,0.0618,0.4268261643599237
HIST1H3G,-0.2498573,0.0618,0.4268261643599237
FAM129A,-0.251534,0.062,0.42784253511924203
ASCL1,-0.215491,0.0621,0.4279554146341463
CIT,0.4331343,0.0621,0.4279554146341463
PDE6C,-0.2400803,0.0621,0.4279554146341463
OSBPL1A,-0.195817,0.0622,0.4279554146341463
MIR196A2,-0.2825043,0.0622,0.4279554146341463
ZBTB39,-0.2680997,0.0622,0.4279554146341463
DDX20,0.2443867,0.0622,0.4279554146341463
NOP9,0.248815,0.0622,0.4279554146341463
CKAP4,0.218435,0.0622,0.4279554146341463
ZMYM1,0.2098547,0.0623,0.4279554146341463
HSPA7,-0.3516927,0.0623,0.4279554146341463
HSPA6,-0.22740335,0.12420958901182712,0.5762528330105039
CORO1C,0.1992767,0.0623,0.4279554146341463
RBM23,0.2486283,0.0623,0.4279554146341463
DSG2,0.2184077,0.0623,0.4279554146341463
NME4,-0.22701,0.0624,0.4282245614035088
TOLLIP,-0.2136583,0.0624,0.4282245614035088
CMTM8,-0.2190973,0.0624,0.4282245614035088
KTN1-AS1,-0.246012,0.0625,0.4286323051948052
MIR193A,-0.300732,0.0625,0.4286323051948052
CRLF1,-0.199934,0.0626,0.42917877312560854
AKAP13,0.308408,0.0627,0.42930700162074564
UNK,0.2159073,0.0627,0.42930700162074564
CPSF1,-0.2902593,0.0627,0.42930700162074564
PMP22,0.2128573,0.0627,0.42930700162074564
SGCZ,-0.2483903,0.0628,0.4298523655217109
NRF1,0.1988533,0.0629,0.4302579987046632
TM4SF4,-0.2666767,0.0629,0.4302579987046632
PIGU,0.234082,0.025914557946464224,0.2707186980727813
TAGLN2,0.3202797,0.063,0.4308025250890256
CRLF3,0.2591803,0.0631,0.43106769081500645
HES6,-0.2746287,0.0631,0.43106769081500645
AGFG1,0.231061,0.0631,0.43106769081500645
ACAT1,-0.2846987,0.0632,0.43147175177763414
TPD52L1,0.222083,0.0632,0.43147175177763414
ECI1,-0.3011493,0.0633,0.43187529069767444
RUSC1,0.2471843,0.0633,0.43187529069767444
GMPPA,0.3099177,0.0634,0.43241788827897965
LOC100101478,0.258905,0.0635,0.43282042594385284
TMSB15B,0.258905,0.0635,0.43282042594385284
TICRR,0.5183507,0.0636,0.4330827852998066
RNF168,0.2236303,0.0636,0.4330827852998066
SPPL2A,0.2324347,0.0636,0.4330827852998066
VENTX,-0.2174237,0.0637,0.4336239445697712
CASQ1,-0.266006,0.0638,0.43374554232378504
TRHDE-AS1,-0.1993863,0.0638,0.43374554232378504
NMNAT2,-0.1970377,0.0638,0.43374554232378504
SLC5A2,-0.252895,0.0638,0.43374554232378504
USP46,0.2145573,0.064,0.4346855305466238
MOV10L1,-0.2270993,0.0641,0.43480549132947977
COL25A1,-0.226613,0.0641,0.43480549132947977
UBE2Q1,-0.2050067,0.0641,0.43480549132947977
SERPIND1,-0.3829377,0.0642,0.43520430038510904
SLC26A3,-0.2303237,0.0642,0.43520430038510904
SLF1,0.2415033,0.0643,0.4356025978191148
FAM71A,-0.11259985,0.23792027701715807,0.7290130510440835
RLN3,-0.2097927,0.0644,0.4358606856776674
SMPD1,0.26893,0.0644,0.4358606856776674
RHOU,-0.2209617,0.0644,0.4358606856776674
TRIM26,0.1890505,0.04748782902626808,0.3752215781600598
ZNF784,-0.2072983,0.0646,0.4362138844557932
MFAP3L,-0.213421,0.0646,0.4362138844557932
RBPJL,-0.2386427,0.0646,0.4362138844557932
OCEL1,-0.2786887,0.0646,0.4362138844557932
GATSL2,-0.2436107,0.027038244739021448,0.27670971105734016
GATS,-0.21817846666666665,0.019722134160243463,0.23003348418930022
CEP85L,0.2040327,0.0647,0.4362138844557932
AP5B1,0.2412663,0.0647,0.4362138844557932
SLC30A7,0.228074,0.0647,0.4362138844557932
FAM222A-AS1,-0.268106,0.0647,0.4362138844557932
FAS,0.1959973,0.0647,0.4362138844557932
VTRNA1-2,-0.2771523,0.0648,0.436586847133758
PCNA,0.332626,0.0649,0.436586847133758
CTH,-0.350697,0.0649,0.436586847133758
STAR,-0.2388677,0.0649,0.436586847133758
DUPD1,-0.2787553,0.0649,0.436586847133758
TMEM160,-0.2090623,0.0649,0.436586847133758
NXN,-0.2586327,0.0649,0.436586847133758
SNORA44,0.163706,0.15400790314428445,0.6261999880879153
SNHG12,0.14393293999999998,0.24132380237801895,0.7332902022665329
SSX2IP,0.229678,0.065,0.43712034383954157
TUBGCP3,0.279303,0.0651,0.4375142538975501
RPL10L,-0.2205207,0.0651,0.4375142538975501
SNORD116-9,-0.16646851999999995,0.13876367066267292,0.6025234968192079
SNORD116-8,-0.19752199999999998,0.09405874491620542,0.5157432018681889
SNORD116-3,-0.16646851999999995,0.13876367066267292,0.6025234968192079
TTYH3,0.2400003,0.0653,0.43830057197330785
ZFPM2,-0.2689493,0.0653,0.43830057197330785
MPV17,0.1922303,0.0653,0.43830057197330785
SIRPB2,-0.3124447,0.0654,0.4388063748810657
PPP1R14D,0.197259,0.0655,0.4388063748810657
THSD4,-0.2439943,0.0655,0.4388063748810657
ITGA2B,-0.2338553,0.0655,0.4388063748810657
MYO1B,0.230784,0.0655,0.4388063748810657
IPO9,0.2580073,0.0655,0.4388063748810657
OGDH,-0.202504,0.0657,0.4397278517110266
MYLK3,-0.2041487,0.0657,0.4397278517110266
ABR,0.2628443,0.0657,0.4397278517110266
MGC10814,-0.2731533,0.0658,0.4401182393920202
RAE1,0.2077727,0.0658,0.4401182393920202
PTPN20,0.037962925,0.46273052439844287,0.8695606828487598
RPA3,0.223324,0.0659,0.44036877570389116
PROCA1,0.2580907,0.0659,0.44036877570389116
ZNF37BP,0.225411,0.0659,0.44036877570389116
UBTD1,-0.2117887,0.066,0.44089753320683117
CA2,-0.4020743,0.0661,0.44122712665406427
PDCD4,-0.2576793,0.0661,0.44122712665406427
TNIP3,-0.2682147,0.0662,0.44122712665406427
HIST1H1C,0.3789703,0.0662,0.44122712665406427
SYT14P1,-0.2204083,0.0662,0.44122712665406427
SAMD9L,0.2417463,0.0662,0.44122712665406427
ESRRA,-0.2235273,0.0663,0.44122712665406427
BHLHE41,-0.225819,0.0663,0.44122712665406427
NAP1L5,-0.2091733,0.0663,0.44122712665406427
ENDOU,-0.2330387,0.0663,0.44122712665406427
POM121L4P,-0.07689676666666666,0.06749441962996915,0.4450070224719101
JCHAIN,0.235498,0.0663,0.44122712665406427
CENPF,0.5045913,0.0663,0.44122712665406427
PLAC8L1,-0.2048477,0.0664,0.44161435768261964
PRSS54,-0.2054023,0.0664,0.44161435768261964
CLDN12,0.246482,0.0665,0.44214022662889524
RCAN1,0.2303307,0.0667,0.4431909720037748
PAK3,-0.2134273,0.0668,0.4437158490566037
CFAP74,0.09251943333333335,0.026711563035095986,0.2749650808919749
DIP2C,-0.246905,0.0669,0.4438218278894473
FOPNL,0.220521,0.0669,0.4438218278894473
TRMT6,0.2166913,0.0669,0.4438218278894473
TMEM184B,0.2365527,0.0669,0.4438218278894473
MAP10,0.2196897,0.067,0.44406683401317854
CROCC,-0.2262287,0.067,0.44406683401317854
FBN1,0.3941393,0.067,0.44406683401317854
PQLC2L,-0.267923,0.0671,0.4444507055503293
MEGF8,-0.23295615,0.13328737942883898,0.5919742043051651
SLC6A3,-0.248113,0.0671,0.4444507055503293
LRRFIP1,0.007089690000000001,0.23818907147152005,0.7293880716700805
OR9K2,-0.2016227,0.0672,0.44469473684210525
PTPRF,0.2667333,0.0672,0.44469473684210525
MAGEB2,-0.2286393,0.0672,0.44469473684210525
MYCBP2,-0.3848217,0.0673,0.4450070224719101
PRCP,-0.2072907,0.0674,0.4450070224719101
NBEA,-0.3189257,0.0674,0.4450070224719101
SNORA3A,0.335855,0.0674,0.4450070224719101
SNORD22,0.3939967,0.0675,0.4450070224719101
KALRN,0.2540383,0.0675,0.4450070224719101
PIP5K1P1,-0.200367,0.0675,0.4450070224719101
DBT,-0.3057923,0.0675,0.4450070224719101
CNIH4,0.2139173,0.0675,0.4450070224719101
MPP7,-0.2907543,0.0675,0.4450070224719101
ANKRD20A21P,0.35737924,0.003928926916745181,0.0847709124232977
CPS1-IT1,-0.433285,0.0676,0.44524939195509816
OR8K3,-0.2281313,0.0676,0.44524939195509816
FTH1P18,-0.0637423,0.1602022832687383,0.6362009455697611
RAB40B,-0.2367157,0.0677,0.44545548989113526
ALAS2,0.2390443,0.0677,0.44545548989113526
GM2A,-0.2111453,0.0678,0.44545548989113526
LOC728323,0.2878513,0.0678,0.44545548989113526
FBXO25,0.241553,0.04053621205158562,0.344565958617965
PLA2G4D,-0.1947523,0.0678,0.44545548989113526
TMEM206,0.244694,0.0678,0.44545548989113526
MYO5B,-0.2518157,0.0678,0.44545548989113526
USP5,0.2576493,0.0678,0.44545548989113526
GNGT1,-0.253482,0.0679,0.4455581547064306
MGAT3,-0.2486393,0.0679,0.4455581547064306
KIF18B,0.18662935,0.09702924558585257,0.5233781293437089
CMPK1,0.2026053,0.0679,0.4455581547064306
DCN,0.4320227,0.0679,0.4455581547064306
SRPRA,0.2074467,0.068,0.44593728655696996
PIK3AP1,-0.2284387,0.068,0.44593728655696996
CCDC12,0.2564603,0.0681,0.4461775124069478
FGF3,-0.2138117,0.0681,0.4461775124069478
BAG2,0.206768,0.0682,0.4463802289603961
COQ9,-0.234843,0.0682,0.4463802289603961
AQP7,-0.1762348,0.022279613944613804,0.24678148156899704
PDXP,-0.2333387,0.0682,0.4463802289603961
ACSL5,0.195069,0.0683,0.4463802289603961
FAM53A,-0.216948,0.0683,0.4463802289603961
NIPA2,0.2339167,0.0683,0.4463802289603961
CA5A,-0.3125047,0.0683,0.4463802289603961
HIST1H3C,0.353177,0.0684,0.4464812113720643
FSCN1,-0.1984363,0.0684,0.4464812113720643
UNC119B,0.209029,0.0684,0.4464812113720643
EPHA6,-0.2183663,0.0684,0.4464812113720643
