GENE_SYMBOL,logFC,P.Value,FDR
CYP7B1,-0.162,0.237,1.0
ZNF19,0.175,0.237,1.0
BRF2,-0.166,0.237,1.0
C2CD2,-0.172,0.237,1.0
CEP250,-0.153,0.237,1.0
AGO3,-0.184,0.237,1.0
KCNJ5,-0.135,0.237,1.0
CHMP2B,0.135,0.237,1.0
KRBOX4,-0.183,0.237,1.0
NOP16,-0.138,0.237,1.0
CBLN2,0.214,0.237,1.0
MYH8,-0.147,0.237,1.0
C8orf17,-0.201,0.237,1.0
FCGR2A,0.187,0.237,1.0
ENGASE,0.164,0.237,1.0
SLC27A5,-0.157,0.238,1.0
BIRC5,-0.15705,0.3452961358098204,1.0
GGPS1,0.174,0.238,1.0
CLDN22,-0.19,0.238,1.0
EP400NL,0.165,0.238,1.0
COL6A1,-0.165,0.238,1.0
ALPL,-0.209,0.238,1.0
LRRC14B,-0.163,0.238,1.0
MALL,-0.166,0.238,1.0
CD151,0.203,0.238,1.0
MRGPRX3,-0.208,0.238,1.0
ZNF29P,0.148,0.238,1.0
SLC18A1,0.141,0.238,1.0
C17orf64,0.133,0.238,1.0
CDKN2C,-0.213,0.238,1.0
AHCTF1P1,-0.13665,0.4025261232899887,1.0
AHCTF1,-0.13665,0.4025261232899887,1.0
NOD1,0.145,0.239,1.0
FCHO1,0.18,0.239,1.0
TROAP,-0.179,0.239,1.0
ZDHHC18,-0.135,0.22063462948171766,1.0
CYP4V2,-0.224,0.239,1.0
SNX11,0.147,0.239,1.0
SDCBP,0.189,0.239,1.0
FBXL3,0.121,0.239,1.0
SPINK5,0.162,0.239,1.0
FCRL6,0.16,0.239,1.0
ZNF444,-0.143,0.239,1.0
OR13F1,-0.192,0.24,1.0
FOXN2,-0.125,0.24,1.0
RHOXF1,-0.156,0.24,1.0
RMDN1,0.161,0.24,1.0
KPNA2,-0.18,0.2569984354805587,1.0
CD83,-0.176,0.24,1.0
TNNI1,0.148,0.24,1.0
MAMDC2,-0.19,0.24,1.0
DNAJB11,-0.128,0.24,1.0
NAB2,0.147,0.24,1.0
RNF217,-0.22,0.24,1.0
TMEM184A,0.153,0.24,1.0
VAMP2,-0.192,0.24,1.0
LOC100419840,-0.168,0.24,1.0
ZNF497,-0.168,0.24,1.0
ITGB8,0.162,0.24,1.0
TMEM201,-0.142,0.24,1.0
RNU4-2,0.208,0.24,1.0
EIF2S1,-0.131,0.24,1.0
CNGB1,0.14,0.241,1.0
SEPT1,0.142,0.241,1.0
KIFAP3,0.133,0.241,1.0
FAM83F,-0.121,0.241,1.0
LOC254896,-0.127,0.241,1.0
TNFRSF10C,-0.127,0.241,1.0
TMEM92,0.134,0.241,1.0
CDV3,-0.05105,0.5368441202786798,1.0
CEP57,-0.184,0.241,1.0
TARP,0.10555,0.4316308706165237,1.0
SLC5A5,-0.15,0.241,1.0
ARAFP2,-0.15,0.2233746873289815,1.0
MAPK8IP1,-0.05759333333333333,0.7633025218577452,1.0
ANXA9,0.185,0.241,1.0
DOK2,0.237,0.241,1.0
TMEM81,0.171,0.241,1.0
FKBP10,0.136,0.241,1.0
DBNDD1,-0.186,0.241,1.0
SPDYC,0.184,0.241,1.0
AKR1D1,0.144,0.241,1.0
SYT11,0.156,0.241,1.0
NAT10,-0.139,0.241,1.0
ZNF717,-0.163,0.241,1.0
ARSD,0.134,0.241,1.0
CXCL11,-0.153,0.241,1.0
FAM174A,-0.17,0.242,1.0
AMZ2P1,0.361,0.242,1.0
C21orf58,-0.141,0.242,1.0
LOC100131497,-0.158,0.242,1.0
SPDYE3,-0.01644176470588235,0.9999768831931473,1.0
GLB1L,0.142,0.242,1.0
MAGEA2B,-0.0978,0.39513484941091825,1.0
MAGEA12,-0.05179999999999999,0.5885597195319607,1.0
MAGEA2,-0.0978,0.39513484941091825,1.0
SERPINB4,0.16,0.242,1.0
ARL6,0.182,0.242,1.0
CNIH4,0.171,0.242,1.0
DEPDC5,-0.134,0.242,1.0
RXFP4,-0.172,0.242,1.0
ZNF217,-0.13,0.242,1.0
CALM3,-0.135,0.22474726232733944,1.0
LOC439951,0.136,0.242,1.0
CDR2,-0.137,0.242,1.0
PNKP,-0.164,0.242,1.0
TCTN2,0.143,0.242,1.0
SLC51A,0.15,0.242,1.0
OR2W3,-0.13,0.30904487133456715,1.0
TRIM58,-0.13,0.30904487133456715,1.0
SNORD14E,0.157,0.242,1.0
GTF2F2,0.187,0.243,1.0
ADH6,-0.249,0.243,1.0
KCNQ1,0.162,0.243,1.0
RGL2,0.124,0.27802915343498086,1.0
GSTO2,0.125,0.243,1.0
FLJ40194,0.159,0.243,1.0
CCP110,-0.188,0.243,1.0
LOXHD1,0.133,0.243,1.0
CSAG2,-0.14900000000000002,0.282537954540487,1.0
CSAG3,-0.14900000000000002,0.282537954540487,1.0
CSAG1,-0.06566666666666668,0.3781252191420064,1.0
AHSA2,0.202,0.243,1.0
FERMT1,-0.155,0.243,1.0
TTK,-0.255,0.243,1.0
MMD,0.17,0.243,1.0
NAA15,-0.146,0.244,1.0
FBP1,0.19,0.244,1.0
ALMS1,-0.162,0.244,1.0
FOXD4L5,0.09017142857142857,0.6334119088204352,1.0
FOXD4L6,0.09017142857142857,0.6334119088204352,1.0
FOXD4L3,0.09017142857142857,0.6334119088204352,1.0
FOXD4L1,0.09017142857142857,0.6334119088204352,1.0
FOXD4,0.09017142857142857,0.6334119088204352,1.0
LOC107985946,0.17,0.244,1.0
TOM1L2,-0.07575000000000001,0.39682588151456977,1.0
FRYL,-0.06889999999999999,0.4286316529348665,1.0
C2orf82,-0.129,0.244,1.0
RPE65,-0.152,0.244,1.0
USP13,-0.212,0.244,1.0
RBM3,0.198,0.244,1.0
ANKDD1B,-0.132,0.244,1.0
CCNB1,-0.241,0.244,1.0
OVOL2,0.15,0.244,1.0
FAM65B,-0.155,0.245,1.0
GGACT,0.14,0.245,1.0
ERBB3,-0.186,0.245,1.0
HEPHL1,-0.217,0.245,1.0
ABCA3,-0.121,0.245,1.0
LALBA,0.174,0.245,1.0
HMGA1,-0.08605,0.4678017891389139,1.0
EFCAB2,0.13165,0.3693188302376708,1.0
MKKS,-0.21,0.245,1.0
USP44,0.152,0.245,1.0
GRK4,0.139,0.245,1.0
ZFYVE26,-0.144,0.245,1.0
TAMM41,0.148,0.245,1.0
OR2D3,0.147,0.245,1.0
SYCE2,-0.148,0.245,1.0
PPP1R14C,-0.182,0.245,1.0
ANKRD53,0.19,0.245,1.0
CRYZL1,0.188,0.245,1.0
TMEM41B,0.143,0.245,1.0
DCTN4,0.118,0.245,1.0
ELP2,0.169,0.245,1.0
GCKR,0.19,0.245,1.0
LMTK3,-0.137,0.245,1.0
FCRLB,0.154,0.246,1.0
C1orf198,0.131,0.246,1.0
RPL13,0.13520000000000001,0.5086518334385868,1.0
LEAP2,-0.3,0.246,1.0
LOC100034248,-0.171,0.246,1.0
HBG2,-0.135,0.23025415046880024,1.0
HBG1,-0.135,0.23025415046880024,1.0
SRSF2,0.141,0.246,1.0
SNORD115-24,0.08483788235294118,0.8177214537471786,1.0
SNORD115-42,0.06963705263157896,0.8115527896853375,1.0
SNORD115-34,0.08083552941176471,0.7721741643285367,1.0
SNORD115-31,0.11272,0.5172994547352806,1.0
SNORD115-21,0.07954729411764705,0.7651420030074948,1.0
SNORD115-15,0.08928847058823529,0.766636230473229,1.0
SNORD115-14,0.08725905882352941,0.7995037981929067,1.0
SNORD115-10,0.07912376470588235,0.775159179484864,1.0
SNORD115-8,0.08508323529411765,0.8194841572010924,1.0
SNORD115-6,0.06963705263157896,0.8115527896853375,1.0
SNORD115-4,0.09022376470588236,0.7679394675589869,1.0
LINC00998,0.251,0.246,1.0
LOC101928885,0.131,0.246,1.0
CACYBP,-0.1271,0.3640014324760828,1.0
OR2A14,0.0242,0.3809738558981055,1.0
IGSF9,0.127,0.246,1.0
RAB27A,-0.128,0.246,1.0
ZNF546,-0.129,0.246,1.0
STK32A,-0.18,0.246,1.0
ACTN3,-0.173,0.246,1.0
ZSCAN12,-0.141,0.246,1.0
PRKAG3,0.15,0.246,1.0
SNORD49A,0.221,0.246,1.0
IPO9,-0.156,0.246,1.0
OR56B4,-0.134,0.246,1.0
GPR119,0.136,0.246,1.0
POU3F4,0.186,0.246,1.0
C14orf177,0.177,0.246,1.0
LOC100288869,0.124,0.246,1.0
PTAFR,0.179,0.246,1.0
LUC7L,0.192,0.247,1.0
SETX,-0.141,0.247,1.0
CCDC93,-0.128,0.247,1.0
CRYM-AS1,0.251,0.247,1.0
NGEF,0.142,0.247,1.0
EML2,0.206,0.247,1.0
NAPSA,-0.163,0.247,1.0
SOAT1,0.137,0.247,1.0
CCL26,0.137,0.247,1.0
TAF1C,-0.135,0.247,1.0
PDHA2,0.217,0.247,1.0
BOD1L1,0.139,0.247,1.0
FARP1,-0.128,0.247,1.0
LOC100996763,0.141,0.247,1.0
NOTCH2NL,0.141,0.247,1.0
NOTCH2,0.06605,0.5776690064357897,1.0
FJX1,-0.139,0.247,1.0
ZNF423,-0.154,0.247,1.0
OR8K5,0.162,0.248,1.0
LYNX1,0.157,0.248,1.0
ASNS,0.143,0.248,1.0
CASD1,0.139,0.248,1.0
DENND3,-0.133,0.248,1.0
ARR3,-0.159,0.248,1.0
RHBDL3,-0.175,0.248,1.0
PPCS,0.125,0.248,1.0
OR8D1,0.182,0.248,1.0
KATNAL2,-0.181,0.248,1.0
FHOD1,0.132,0.248,1.0
LINC01296,0.09276666666666666,0.6199746019956025,1.0
EMILIN2,-0.128,0.248,1.0
S100G,-0.128,0.248,1.0
TBX5,0.14,0.248,1.0
EPCAM,0.07245,0.5664120927534644,1.0
SCARA3,-0.213,0.248,1.0
RNASE9,0.147,0.248,1.0
MIR423,0.131,0.248,1.0
ADAT2,0.167,0.248,1.0
CEACAM7,0.129,0.249,1.0
PIANP,0.159,0.249,1.0
NUDT10,-0.153,0.249,1.0
MIP,0.134,0.249,1.0
LOC285074,-0.0789,0.5205984300192626,1.0
RMND5A,-0.09445,0.45659265558000994,1.0
ANAPC1,-0.07302,0.8222462731444429,1.0
HOXB3,-0.142,0.249,1.0
E2F3,-0.152,0.249,1.0
TNFSF11,0.153,0.249,1.0
ZNF724,-0.36,0.249,1.0
HIBADH,0.129,0.249,1.0
ACO1,0.132,0.249,1.0
DHRS12,0.133,0.25,1.0
IQCJ-SCHIP1,-0.0025000000000000022,0.2769816232788185,1.0
IQCJ,-0.126,0.25,1.0
HOXA3,-0.159,0.25,1.0
ZFP37,-0.155,0.25,1.0
ZNF283,0.139,0.25,1.0
ADORA2A,0.152,0.25,1.0
DCP1B,-0.163,0.25,1.0
PTH1R,0.132,0.25,1.0
PTTG1,-0.262,0.25,1.0
LOC153684,0.148,0.25,1.0
PHKA2,-0.175,0.25,1.0
KIF25,-0.128,0.25,1.0
DNAJC16,-0.163,0.25,1.0
MEA1,0.16,0.25,1.0
RILP,0.14,0.25,1.0
PITPNM3,0.141,0.25,1.0
CHD7,-0.217,0.25,1.0
LONP1,-0.131,0.25,1.0
STK31,0.155,0.25,1.0
HPX,-0.165,0.251,1.0
MIR187,0.235,0.251,1.0
SLC25A27,0.154,0.251,1.0
DOC2A,-0.138,0.251,1.0
FBXO3,0.148,0.251,1.0
HIST1H2BH,-0.208,0.2371738594258242,1.0
THAP2,-0.178,0.251,1.0
ZADH2,-0.155,0.251,1.0
DCAF12L1,-0.171,0.251,1.0
STXBP1,0.126,0.251,1.0
RLIM,0.009500000000000001,0.3189220095686298,1.0
RAB3D,-0.154,0.251,1.0
DHX40,0.164,0.251,1.0
REP15,0.164,0.251,1.0
ZNF626,0.1965,0.27649669285450024,1.0
GPAT2,0.132,0.251,1.0
CFP,0.191,0.251,1.0
DPYD,-0.145,0.251,1.0
DOCK6,0.162,0.251,1.0
ATPAF1,-0.13,0.251,1.0
MARCH2,-0.189,0.251,1.0
CYP19A1,-0.176,0.251,1.0
C1orf147,0.17,0.251,1.0
ADGRG6,-0.189,0.251,1.0
ZFYVE9,-0.126,0.251,1.0
ZNF622,0.187,0.251,1.0
PHEX,-0.127,0.251,1.0
MIR24-2,0.168,0.252,1.0
ANKRD20A8P,-0.0197,0.999395306754241,1.0
ANKRD20A4,-0.010085714285714285,0.9443802815802604,1.0
ANKRD20A2,-0.010085714285714285,0.9443802815802604,1.0
ANKRD20A3,-0.010085714285714285,0.9443802815802604,1.0
ANKRD20A5P,-0.02432222222222222,0.9577088983222147,1.0
ANKRD20A1,-0.010085714285714285,0.9443802815802604,1.0
FANCI,-0.229,0.252,1.0
MIR320A,-0.181,0.252,1.0
SUCNR1,-0.131,0.252,1.0
CXCR1,-0.129,0.252,1.0
ZNF501,-0.124,0.252,1.0
ARHGAP44,-0.149,0.252,1.0
SLC6A17,-0.167,0.252,1.0
SETBP1,0.166,0.252,1.0
ITIH1,-0.141,0.252,1.0
C1orf146,-0.125,0.252,1.0
SLIT2,-0.187,0.252,1.0
MIR10B,0.127,0.252,1.0
CLUAP1,-0.136,0.252,1.0
GALR1,-0.143,0.252,1.0
MYOZ3,0.187,0.253,1.0
FAM166A,0.185,0.253,1.0
UBALD1,0.192,0.253,1.0
RALGPS1,-0.131,0.253,1.0
LOC400499,0.126,0.253,1.0
DNAJA1,-0.173,0.253,1.0
SAP30,-0.165,0.253,1.0
C10orf95,-0.144,0.253,1.0
KLK10,0.157,0.253,1.0
FAM89B,-0.127,0.253,1.0
ITM2C,0.169,0.253,1.0
TMEM182,-0.124,0.253,1.0
CLDND1,0.165,0.253,1.0
B3GALT5-AS1,-0.175,0.253,1.0
EHBP1L1,-0.045399999999999996,0.520454813446162,1.0
SIPA1,-0.124,0.253,1.0
MMP9,-0.2,0.253,1.0
ALPP,-0.167,0.253,1.0
ABO,0.129,0.253,1.0
KRT76,0.123,0.253,1.0
CLDND2,-0.129,0.253,1.0
KLHDC8A,0.17,0.254,1.0
LOC100132147,0.002948000000000002,0.8987118329068577,1.0
ERVMER61-1,0.127,0.254,1.0
PARD6G,0.157,0.254,1.0
DNASE1,-0.127,0.254,1.0
NCR3,0.19499999999999998,0.22224963597739286,1.0
ARPIN,-0.125,0.254,1.0
TBC1D8,-0.156,0.254,1.0
PSTK,0.142,0.2413441640156872,1.0
CKS2,-0.184,0.254,1.0
RIF1,-0.165,0.254,1.0
PTK7,0.157,0.254,1.0
NDC1,-0.194,0.254,1.0
DPEP1,-0.146,0.254,1.0
RWDD4,-0.127,0.3327669914860719,1.0
SCARA5,-0.181,0.254,1.0
OSGEP,-0.164,0.254,1.0
DNAJC5G,-0.175,0.254,1.0
CCNJ,0.152,0.255,1.0
ZNF862,-0.136,0.255,1.0
KRTAP10-9,-0.1471,0.516809168423082,1.0
TSSK6,0.161,0.255,1.0
SHB,0.148,0.255,1.0
SYCP2L,0.127,0.255,1.0
EMC3-AS1,-0.191,0.255,1.0
LOC100130071,0.206,0.255,1.0
SMG1P3,-0.014253846153846153,0.9995959341701317,1.0
SMG1P1,-0.014253846153846153,0.9995959341701317,1.0
SMG1P5,-0.014253846153846153,0.9995959341701317,1.0
SMG1,-0.01985,0.999616880794078,1.0
CD8B,-0.1256,0.4238739771262877,1.0
EIF4A2,0.15380000000000002,0.42421048774167514,1.0
SELENBP1,0.216,0.255,1.0
KLHL9,0.126,0.255,1.0
LOC100505501,0.132,0.256,1.0
ZNF559-ZNF177,0.025300000000000003,0.3652623928347958,1.0
ZNF177,0.133,0.256,1.0
TSPAN3,0.142,0.256,1.0
MIR519A2,0.062825,0.727339717978601,1.0
TRAFD1,0.12,0.256,1.0
TEX12,-0.169,0.256,1.0
HSD3B2,-0.143,0.256,1.0
CYP2U1,-0.168,0.256,1.0
RTP5,-0.147,0.256,1.0
EFCAB6,0.129,0.256,1.0
PSMB4,0.182,0.256,1.0
LAMA4,0.132,0.256,1.0
TSPAN32,-0.153,0.256,1.0
CREM,0.148,0.256,1.0
AQP6,0.13,0.257,1.0
LONP2,-0.14,0.257,1.0
PCDHB10,0.192,0.257,1.0
TPX2,-0.259,0.257,1.0
SPATA24,0.147,0.257,1.0
ZFP36,-0.216,0.257,1.0
PDE6B,0.139,0.257,1.0
EPHA1,-0.128,0.257,1.0
NHSL1,-0.129,0.257,1.0
ANP32E,-0.155,0.257,1.0
PDE7B,-0.174,0.257,1.0
FANCA,-0.182,0.257,1.0
FAM30A,0.08449999999999999,0.27533864278302395,1.0
INIP,0.129,0.257,1.0
CH17-360D5.1,0.145,0.257,1.0
NPY4R,0.145,0.257,1.0
WFDC3,-0.208,0.257,1.0
ALDH3A1,-0.13,0.257,1.0
GSAP,-0.1724,0.37501649992306263,1.0
MICU3,0.159,0.257,1.0
MIR217,0.145,0.258,1.0
NDUFAF5,0.143,0.258,1.0
IER5L,0.139,0.258,1.0
SNORD32A,0.314,0.258,1.0
TADA2B,-0.15,0.258,1.0
PHKG1,0.142,0.258,1.0
IL25,-0.135,0.258,1.0
BAZ1B,-0.123,0.258,1.0
FBLN1,-0.163,0.258,1.0
UXS1,0.12,0.258,1.0
KCNIP4,-0.156,0.258,1.0
C1orf229,0.253,0.258,1.0
RLN3,-0.133,0.258,1.0
LAPTM4B,0.129,0.258,1.0
FXYD4,0.123,0.259,1.0
KNL1,-0.203,0.259,1.0
VPREB3,0.2,0.259,1.0
SYP,0.158,0.259,1.0
OR4F6,0.161,0.259,1.0
CYB5R3,0.131,0.259,1.0
UNC5CL,-0.196,0.259,1.0
NTRK2,0.126,0.259,1.0
FAU,0.16,0.259,1.0
ZNF584,0.141,0.259,1.0
CDK14,-0.155,0.259,1.0
LYPLAL1,0.184,0.259,1.0
NKIRAS2,-0.132,0.259,1.0
YIPF7,0.124,0.259,1.0
POU6F2,-0.126,0.26,1.0
USP29,-0.135,0.26,1.0
APCDD1,0.123,0.26,1.0
PCGF1,0.122,0.26,1.0
FLJ20712,-0.17,0.26,1.0
OTOGL,-0.159,0.26,1.0
ITGA8,-0.181,0.26,1.0
SNORD73A,-0.198,0.26,1.0
RPS3A,-0.03924666666666667,0.9947006245247467,1.0
TRABD2A,-0.142,0.26,1.0
NXPE4,-0.126,0.26,1.0
CBLB,0.117,0.26,1.0
GIMAP8,-0.157,0.26,1.0
PPIG,0.127,0.26,1.0
PTBP2,0.133,0.26,1.0
CTBP2,-0.131,0.26,1.0
C3orf14,0.14,0.26,1.0
NXPE2,0.134,0.26,1.0
ARHGEF1,0.152,0.26,1.0
KIAA1211,0.22,0.26,1.0
MFSD11,0.133,0.261,1.0
SNORA31,-0.204,0.261,1.0
TPT1,-0.08036666666666666,0.7829954013880044,1.0
DLGAP5,-0.22,0.261,1.0
DMRTA2,-0.134,0.261,1.0
MAP10,0.127,0.261,1.0
MYBL1,-0.218,0.261,1.0
MRPL9,0.141,0.261,1.0
WTIP,-0.152,0.261,1.0
VNN2,-0.27,0.261,1.0
BPIFA4P,0.162,0.261,1.0
TMEM86A,-0.166,0.261,1.0
DCLK3,-0.171,0.261,1.0
KIT,-0.182,0.262,1.0
ENG,0.139,0.262,1.0
POMGNT2,-0.145,0.262,1.0
LOC285696,0.159,0.262,1.0
CD79B,0.148,0.262,1.0
UCMA,0.143,0.262,1.0
OR10K1,-0.167,0.262,1.0
INPP4B,0.126,0.262,1.0
ZSWIM8,0.02325,0.37829782326086525,1.0
PROCR,0.186,0.262,1.0
OR2M7,-0.134,0.2581121572947877,1.0
OR2M2,-0.09475,0.45814198165822484,1.0
OR2M1P,-0.121,0.262,1.0
OR2M3,-0.06705,0.586962962372038,1.0
OR2M5,-0.0338,0.4899995722662942,1.0
RBCK1,0.133,0.262,1.0
OPTN,0.117,0.262,1.0
CAPS2,0.131,0.262,1.0
SNORD5,0.152,0.262,1.0
MATN4,-0.16,0.262,1.0
TMEM191B,-0.030900000000000004,0.4795906849522832,1.0
TMEM191C,-0.030900000000000004,0.4795906849522832,1.0
TMEM191A,0.059066666666666656,0.4112652785954859,1.0
SNORA10,0.13,0.25252902650854614,1.0
OR5H15,0.08936666666666666,0.47334548143090915,1.0
OR5H14,0.08936666666666666,0.47334548143090915,1.0
OR5H6,0.079,0.5982658305395823,1.0
OR5H1,0.08936666666666666,0.47334548143090915,1.0
PLXDC2,0.13,0.262,1.0
FSHR,-0.201,0.262,1.0
ZNF10,0.173,0.263,1.0
SFXN5,-0.129,0.263,1.0
HOXD3,0.15,0.263,1.0
DUSP7,-0.132,0.263,1.0
RALGAPA2,-0.208,0.263,1.0
NDC80,-0.226,0.263,1.0
RPA1,-0.147,0.263,1.0
CADPS,0.137,0.263,1.0
CALML4,-0.168,0.263,1.0
ISG20L2,-0.152,0.263,1.0
DET1,0.1331,0.6003612023504812,1.0
PLEKHA8P1,-0.128,0.263,1.0
FRK,-0.145,0.263,1.0
ZNF189,-0.154,0.263,1.0
PECAM1,0.11654999999999999,0.3825815662386564,1.0
SEP15,0.114,0.263,1.0
FOXP4,-0.139,0.263,1.0
COL16A1,0.137,0.264,1.0
MAF,-0.132,0.264,1.0
ZNF586,0.139,0.264,1.0
POM121C,-0.0505,0.5633942605158386,1.0
POM121,-0.0505,0.5633942605158386,1.0
KIAA0513,0.127,0.264,1.0
SFTPA2,-0.10065,0.5053597873461286,1.0
SFTPA1,-0.10065,0.5053597873461286,1.0
SLC25A51P1,-0.143,0.264,1.0
LAMTOR3,0.166,0.264,1.0
ANKMY1,-0.155,0.264,1.0
SUMO1P3,-0.164,0.264,1.0
OGFRL1,-0.153,0.264,1.0
SMAD4,-0.123,0.264,1.0
SRPX,0.156,0.264,1.0
ZNF567,0.209,0.264,1.0
CENPW,-0.419,0.264,1.0
PIGF,-0.13,0.4786933190335141,1.0
WRAP73,-0.148,0.264,1.0
HLA-DPA1,-0.11499999999999999,0.34564832257816785,1.0
SAMD3,-0.122,0.265,1.0
LOC101928068,-0.139,0.265,1.0
CDH6,0.154,0.265,1.0
NKAP,0.167,0.265,1.0
FBP2,-0.117,0.265,1.0
GGH,-0.126,0.265,1.0
HRASLS2,0.24,0.265,1.0
C6orf10,-0.14,0.265,1.0
POMK,0.144,0.265,1.0
PIGZ,0.149,0.265,1.0
LINC00299,-0.198,0.265,1.0
LYSMD4,0.212,0.265,1.0
REXO4,0.137,0.265,1.0
DTX1,-0.115,0.265,1.0
MAL2,-0.13,0.265,1.0
DAB1,-0.155,0.266,1.0
LOC100131496,0.136,0.266,1.0
SIGLEC12,-0.167,0.266,1.0
MRPS25,-0.145,0.266,1.0
PPBP,0.263,0.266,1.0
THOP1,-0.157,0.266,1.0
DDX10,-0.155,0.266,1.0
NACA2,0.133,0.266,1.0
SH3BGR,-0.195,0.266,1.0
OR6B2,0.148,0.266,1.0
LRG1,-0.237,0.266,1.0
SF3A1,-0.14,0.266,1.0
SNTG2,-0.119,0.266,1.0
GFRA2,0.133,0.266,1.0
GAS5,0.10443333333333332,0.6086525880748879,1.0
SNORD80,0.131,0.266,1.0
TSPAN14,-0.132,0.267,1.0
NRDC,0.121,0.267,1.0
CNGA4,0.164,0.267,1.0
MEIOB,0.139,0.267,1.0
SLCO2B1,-0.157,0.267,1.0
MIEF2,0.141,0.267,1.0
SLITRK5,-0.163,0.267,1.0
ATP8A2,-0.137,0.267,1.0
MON1A,-0.213,0.267,1.0
HHIPL2,0.208,0.267,1.0
MRC2,-0.117,0.267,1.0
EDARADD,0.132,0.267,1.0
KIAA1211L,-0.183,0.267,1.0
TTLL12,-0.149,0.267,1.0
ZNF182,-0.14,0.267,1.0
GABRA4,0.12,0.267,1.0
NPAS4,-0.16,0.267,1.0
GALNT16,0.151,0.267,1.0
G6PC3,0.13,0.268,1.0
FAAP20,0.0596,0.5947735877361159,1.0
TMEM14B,0.145,0.268,1.0
BRF1,-0.132,0.268,1.0
LRRC43,-0.174,0.268,1.0
ELMO1,-0.157,0.268,1.0
KLF14,-0.14,0.268,1.0
KCNRG,-0.04975,0.5457936841020865,1.0
TRIM13,-0.04975,0.5457936841020865,1.0
NUDT13,-0.25,0.268,1.0
REG3G,-0.145,0.268,1.0
KIAA1755,0.169,0.268,1.0
C2orf50,-0.136,0.268,1.0
CHRNB3,0.123,0.268,1.0
IRF2,-0.145,0.268,1.0
NRF1,-0.138,0.268,1.0
TMED8,0.144,0.268,1.0
TXLNGY,0.1225,0.31515155221893554,1.0
PTPRB,0.127,0.268,1.0
LINC00656,0.154,0.269,1.0
UCP3,0.141,0.269,1.0
PTRH1,0.134,0.269,1.0
FGG,-0.19,0.269,1.0
ATF2,0.115,0.269,1.0
MYLK4,0.149,0.269,1.0
HSP90AA2P,-0.144,0.269,1.0
FAM81B,0.172,0.269,1.0
SNORD116-9,0.09408,0.5677040539309488,1.0
SNORD116-8,0.10260000000000001,0.44887197379348354,1.0
SNORD116-7,0.10915,0.42322581441082424,1.0
SNORD116-5,0.10915,0.42322581441082424,1.0
SNORD116-3,0.09408,0.5677040539309488,1.0
HOXA5,-0.126,0.269,1.0
PF4V1,-0.161,0.269,1.0
EDN2,-0.121,0.269,1.0
NR5A2,0.156,0.269,1.0
LAMP3,-0.147,0.269,1.0
KRTAP9-6,0.09803333333333332,0.4444721104306554,1.0
KRTAP9-7,0.10515,0.3845474399758134,1.0
KRTAP9-1,0.0992,0.43832070437512305,1.0
KRTAP9-4,0.09803333333333332,0.4444721104306554,1.0
KRTAP9-8,0.09803333333333332,0.4444721104306554,1.0
KRTAP9-3,0.109275,0.4275573166418185,1.0
KRTAP9-2,0.09803333333333332,0.4444721104306554,1.0
KRTAP9-9,0.09803333333333332,0.4444721104306554,1.0
CLPP,-0.135,0.269,1.0
DNMT3L,0.136,0.269,1.0
BLOC1S2,0.136,0.269,1.0
ERCC6L2,-0.06983333333333333,0.7733416412124542,1.0
CHIC1,-0.116,0.269,1.0
JKAMP,0.141,0.269,1.0
IGSF8,0.139,0.269,1.0
HHLA2,0.126,0.269,1.0
CACHD1,0.119,0.269,1.0
ACOT9,0.127,0.27,1.0
CSF1,-0.145,0.27,1.0
PLPPR1,-0.158,0.27,1.0
HOXA11,-0.141,0.27,1.0
LINC00665,-0.133,0.27,1.0
PSMA4,0.12,0.27,1.0
GPRC5A,0.212,0.27,1.0
KIAA0355,-0.164,0.27,1.0
SNORD117,-0.135,0.27,1.0
IQGAP3,-0.243,0.27,1.0
ANKS1B,0.146,0.27,1.0
EHBP1,0.141,0.27,1.0
BMP4,0.122,0.27,1.0
GJD4,-0.088,0.45882792852014953,1.0
KLB,0.178,0.27,1.0
HMGN2P46,0.12,0.27,1.0
TRMT1L,0.167,0.27,1.0
PI4K2A,0.144,0.27,1.0
ZNF771,0.136,0.27,1.0
TPP2,-0.117,0.27,1.0
RNF148,-0.163,0.27,1.0
CPNE4,0.129,0.27,1.0
SRM,-0.122,0.27,1.0
MUL1,0.112,0.271,1.0
F2RL2,0.161,0.271,1.0
ZNF780B,-0.167,0.271,1.0
ABCC2,0.122,0.271,1.0
FNIP2,-0.145,0.271,1.0
ZNF354B,-0.186,0.271,1.0
PAX8,-0.132,0.271,1.0
TBC1D7-LOC100130357,0.226,0.271,1.0
TBC1D7,0.226,0.271,1.0
DEFB125,-0.124,0.271,1.0
RANBP6,0.129,0.271,1.0
SOX2,0.201,0.271,1.0
KRTAP22-1,-0.12,0.271,1.0
UNKL,-0.0747,0.5453310866756923,1.0
CCDC71L,-0.149,0.272,1.0
PEX11B,0.125,0.272,1.0
ZRSR2,0.16,0.272,1.0
ALDH8A1,-0.202,0.272,1.0
PTGS1,-0.145,0.272,1.0
EIF4ENIF1,-0.117,0.272,1.0
LRP5L,0.151,0.272,1.0
GPHN,0.144,0.272,1.0
EFNA1,0.203,0.272,1.0
CBLL1,-0.144,0.272,1.0
AMPH,-0.126,0.272,1.0
CST13P,-0.126,0.272,1.0
RELT,-0.157,0.272,1.0
PYCR2,-0.153,0.272,1.0
ILKAP,-0.138,0.272,1.0
