GENE_SYMBOL,logFC,P.Value,FDR
APAF1,-0.2386267,0.0843,0.7361177759404712
LILRA1,-0.236133,0.0843,0.7361177759404712
OR10T2,-0.2092123,0.0844,0.736605853256389
RHPN1-AS1,-0.2653803,0.0845,0.736605853256389
ISYNA1,0.3343793,0.0846,0.736605853256389
SSBP2,-0.1962933,0.0846,0.736605853256389
SLC25A29,-0.2520513,0.0846,0.736605853256389
PWP2,0.1914303,0.0846,0.736605853256389
IFIH1,-0.197364,0.0846,0.736605853256389
ZXDC,0.1392077,0.20500390555831438,0.8434549078901977
LCN6,0.205791,0.0848,0.7368286301933361
MIR101-2,0.2236103,0.0848,0.7368286301933361
LRRC40,-0.262786,0.0848,0.7368286301933361
LOC157740,0.3275073,0.0848,0.7368286301933361
CXADR,0.228931,0.0848,0.7368286301933361
NUDT16,-0.1978883,0.0849,0.7368488372093024
CDAN1,0.25186,0.0849,0.7368488372093024
C1orf21,-0.191621,0.085,0.7368488372093024
SCAMP5,-0.215459,0.0851,0.7368488372093024
LDAH,-0.2338157,0.0851,0.7368488372093024
JUN,0.268191,0.0852,0.7368488372093024
AP2B1,-0.204274,0.0852,0.7368488372093024
ZFP28,0.13581935,0.2580424904355182,0.875690194180369
ZNF229,0.2461287,0.0853,0.7368488372093024
CTNNA3,-0.18935,0.0854,0.7368488372093024
TBC1D7-LOC100130357,-0.2430293,0.0854,0.7368488372093024
TBC1D7,-0.2430293,0.0854,0.7368488372093024
PRF1,0.192122,0.0854,0.7368488372093024
EPHA2,-0.2207043,0.0855,0.7368488372093024
R3HCC1L,0.2305057,0.0855,0.7368488372093024
TMPRSS13,0.310193,0.0855,0.7368488372093024
KRT16P1,0.205035,0.0855,0.7368488372093024
KRT16P3,0.205035,0.0855,0.7368488372093024
KRT16P2,0.205035,0.0855,0.7368488372093024
NTN1,0.2264953,0.0856,0.7371091724419078
C15orf62,0.2230777,0.0856,0.7371091724419078
RINL,0.274732,0.0857,0.7372879723689557
GPR1,-0.2976363,0.0857,0.7372879723689557
OR5L2,-0.1961023,0.0858,0.7372879723689557
TRIM6-TRIM34,-0.2005603,0.0859,0.7372879723689557
TRIM6,-0.2005603,0.0859,0.7372879723689557
TRIM34,-0.2005603,0.0859,0.7372879723689557
BOLA1,0.2107417,0.086,0.737846466287571
DNAJC19,-0.16384915,0.12866813265666388,0.7812455506117909
USP21,-0.208174,0.0862,0.7380734620024125
TAS1R1,0.2486637,0.0862,0.7380734620024125
UTS2R,0.263937,0.0862,0.7380734620024125
ARPP19,0.14574515000000002,0.29134649939096574,0.8929022203245089
ATXN7L3,-0.2047033,0.0863,0.7380734620024125
ZNF19,0.198761,0.0864,0.7380734620024125
TRAPPC12,-0.2267197,0.0864,0.7380734620024125
RAB15,-0.2152497,0.0865,0.7380734620024125
CD8A,0.2419193,0.0865,0.7380734620024125
BCL2L2-PABPN1,0.13390685,0.22742970864021236,0.8589341894060994
BCL2L2,0.227885,0.0865,0.7380734620024125
KCNJ8,-0.23128,0.0865,0.7380734620024125
KIF22,-0.3032815,0.0506075044754287,0.6493601214051794
RAPSN,0.298559,0.0866,0.7380734620024125
RAB4B-EGLN2,0.107207,0.29142388158591576,0.8929022203245089
EGLN2,0.2188823,0.0866,0.7380734620024125
HEMGN,-0.230384,0.0867,0.7380734620024125
SMARCA2,-0.240012,0.0867,0.7380734620024125
SEL1L,-0.1822013,0.0867,0.7380734620024125
SOHLH1,0.255115,0.0868,0.7380734620024125
PDP1,-0.2346977,0.0868,0.7380734620024125
LOC152048,0.292286,0.0868,0.7380734620024125
ARFGAP2,-0.2256057,0.0868,0.7380734620024125
SNX16,0.231834,0.0868,0.7380734620024125
ZNF839,-0.238227,0.0868,0.7380734620024125
LOC285097,0.238984,0.0869,0.7380734620024125
ZNF554,-0.2323177,0.0869,0.7380734620024125
PAPSS1,-0.3153863,0.0869,0.7380734620024125
C17orf58,0.2438637,0.087,0.7383290478103656
SNORD49A,0.3280327,0.087,0.7383290478103656
PDLIM7,-0.297293,0.0871,0.7385842232035327
SHC4,0.2385453,0.0871,0.7385842232035327
TRPM6,0.2112223,0.0872,0.7391354735152488
DPM2,0.205802,0.0873,0.7396862815884477
PROK1,0.239472,0.0874,0.7399399599198397
SAMD10,0.2178533,0.0874,0.7399399599198397
PEX1,-0.2121543,0.0875,0.7400440665574975
ARRDC4,0.2859713,0.0875,0.7400440665574975
FAM205BP,0.14575549999999998,0.19914956836599285,0.8378817929393098
TRPC3,-0.2000117,0.0876,0.74014992
MAP3K2,-0.1994753,0.0876,0.74014992
LINC01561,0.214451,0.0877,0.7404025179856115
PDE7B,-0.253581,0.0877,0.7404025179856115
CDCP1,0.2478413,0.0878,0.740644982698962
C1QTNF2,0.313273,0.0878,0.740644982698962
OR2A9P,-0.2271465,0.05810584175999642,0.6692310226261747
OR2A20P,-0.2271465,0.05810584175999642,0.6692310226261747
RTN3,0.209275,0.0879,0.740644982698962
SPRYD3,-0.227636,0.0879,0.740644982698962
IL20RB,-0.2491683,0.088,0.740644982698962
RPL32P3,0.244949,0.0881,0.740644982698962
ZNF516,-0.2018987,0.0881,0.740644982698962
FAIM2,0.2737093,0.0881,0.740644982698962
LOC100130507,0.2421993,0.0882,0.740644982698962
ECH1,0.22552,0.0883,0.740644982698962
PAAF1,-0.242437,0.0883,0.740644982698962
FOCAD,-0.20774,0.0883,0.740644982698962
LOC100131232,0.3481197,0.0884,0.740644982698962
UBR7,-0.2345427,0.0885,0.740644982698962
KLK13,0.2521353,0.0885,0.740644982698962
KPRP,0.2389937,0.0885,0.740644982698962
CEACAM19,0.2358973,0.0885,0.740644982698962
DCLRE1B,0.2320457,0.0886,0.740644982698962
FAXC,0.248512,0.0886,0.740644982698962
THEM5,0.1999447,0.0887,0.740644982698962
FAM24B-CUZD1,-0.050754499999999994,0.12885336997678018,0.7812455506117909
CUZD1,-0.224648,0.0887,0.740644982698962
B3GNT8,0.204108,0.0888,0.740644982698962
FAM114A1,-0.1938287,0.0888,0.740644982698962
CARNS1,0.194555,0.0889,0.740644982698962
FRMD6,0.190117,0.0889,0.740644982698962
FASTKD1,-0.2233203,0.0889,0.740644982698962
PAK1IP1,0.2853657,0.0889,0.740644982698962
PXMP2,-0.126609,0.23454362186640865,0.8640391644908616
PHF3,-0.2879323,0.0889,0.740644982698962
LURAP1L,-0.237564,0.089,0.740644982698962
NSL1,-0.2421897,0.089,0.740644982698962
PBX2,-0.18795965,0.11172674539551371,0.7663673469387756
PBX2P1,-0.18795965,0.11172674539551371,0.7663673469387756
LCMT2,0.207469,0.0891,0.740644982698962
USH1C,0.1960763,0.0891,0.740644982698962
ARSD,-0.193276,0.0892,0.740644982698962
C9orf139,0.2521577,0.0892,0.740644982698962
ASB8,-0.283034,0.0893,0.740644982698962
PHLDA3,0.2217167,0.0894,0.740644982698962
COG7,-0.1959913,0.0894,0.740644982698962
CDH7,-0.2750177,0.0895,0.740644982698962
AP1S3,-0.2026927,0.0895,0.740644982698962
KRT34,0.2353347,0.0895,0.740644982698962
EXD3,0.229686,0.0895,0.740644982698962
SGTB,-0.2272767,0.0895,0.740644982698962
SNORD51,0.2820817,0.0895,0.740644982698962
PLS3,-0.2352957,0.0896,0.740644982698962
PPL,-0.234702,0.0896,0.740644982698962
GGN,-0.1903087,0.0896,0.740644982698962
SNORD115-33,-0.306905,0.0896,0.740644982698962
SDC4,0.1998757,0.0896,0.740644982698962
RASEF,0.193447,0.0897,0.740644982698962
NOP58,0.2203947,0.0897,0.740644982698962
TESMIN,0.1910203,0.0897,0.740644982698962
USP28,-0.2112413,0.0897,0.740644982698962
DNAAF3,-0.1981493,0.0897,0.740644982698962
CDCA2,-0.2481053,0.0897,0.740644982698962
OR6C4,-0.07029714999999999,0.07948564442120733,0.7250228682170542
NMRAL1P1,0.2085423,0.0898,0.740644982698962
DMRTB1,0.204782,0.0898,0.740644982698962
TAF8,-0.189422,0.0899,0.740644982698962
GDPD3,-0.201175,0.09,0.740644982698962
NCEH1,0.205969,0.09,0.740644982698962
DNAH9,0.1831507,0.0901,0.740644982698962
SKOR2,0.3055563,0.0902,0.740644982698962
LOC100129860,0.2703763,0.04728220352040559,0.6377662739217926
LOC401589,0.2703763,0.04728220352040559,0.6377662739217926
FETUB,-0.2194353,0.0902,0.740644982698962
KLHDC9,0.209182,0.0902,0.740644982698962
SDR42E1,-0.2195927,0.0903,0.740644982698962
ZNF347,-0.1975283,0.0903,0.740644982698962
COL6A3,0.214131,0.0904,0.740644982698962
SOX3,0.186892,0.0904,0.740644982698962
TSACC,-0.2042733,0.0904,0.740644982698962
GALP,0.2384753,0.0904,0.740644982698962
AKAP9,-0.2088663,0.0905,0.740644982698962
CYB561A3,-0.2364263,0.0905,0.740644982698962
MAPK4,0.2148607,0.0905,0.740644982698962
PMM1,-0.198719,0.0906,0.740644982698962
OR52B6,-0.2069477,0.0906,0.740644982698962
TBC1D9,0.2234857,0.0906,0.740644982698962
KRT35,0.1965283,0.0907,0.740644982698962
ZDBF2,-0.3714403,0.0907,0.740644982698962
RHOH,-0.201446,0.0908,0.740644982698962
URB2,0.2243307,0.0908,0.740644982698962
LIAS,-0.1909477,0.0909,0.740644982698962
C9orf24,-0.2185397,0.0909,0.740644982698962
EPN2,0.2225023,0.091,0.740644982698962
ICE1,0.1942927,0.091,0.740644982698962
NDUFB5,-0.205039,0.091,0.740644982698962
OTOP2,0.21529,0.091,0.740644982698962
LCE2C,0.3115803,0.0911,0.740644982698962
IKZF4,-0.2492787,0.0911,0.740644982698962
CENPK,0.2890013,0.0911,0.740644982698962
ZNF208,-0.337833,0.0911,0.740644982698962
LCE1E,0.21826,0.0912,0.740644982698962
TRIM62,0.214494,0.0912,0.740644982698962
TSPAN33,-0.1990847,0.0913,0.7411721368178324
CLEC18B,0.1876291,0.07087573356962247,0.7024510538641685
CLEC18A,0.1876291,0.07087573356962247,0.7024510538641685
CLEC18C,0.1876291,0.07087573356962247,0.7024510538641685
DLK1,-0.1903537,0.0914,0.7416988859008835
KLF17,0.2532967,0.0915,0.7418149000377217
RCN3,0.223148,0.0915,0.7418149000377217
LOC441081,0.21033693333333334,0.06851127595998639,0.6920916700635067
NUDT2,-0.289735,0.0916,0.7418149000377217
KLK6,0.2935043,0.0917,0.7418149000377217
NRGN,0.24727,0.0917,0.7418149000377217
OBFC1,-0.230026,0.0917,0.7418149000377217
ALAS2,0.1885693,0.0917,0.7418149000377217
TPGS2,-0.209325,0.0917,0.7418149000377217
TNXB,0.0721329,0.16467014942089836,0.815446046511628
TNXA,0.156156675,0.09056298763955914,0.740644982698962
IL1RL2,0.2102527,0.0919,0.7418149000377217
ABI3,0.223155,0.0919,0.7418149000377217
MRGPRX4,0.2116107,0.0919,0.7418149000377217
SUCO,-0.1818437,0.092,0.7418149000377217
HAUS2,-0.2615127,0.092,0.7418149000377217
SYNRG,-0.2140377,0.0921,0.7418149000377217
ALG1L,-0.230201,0.0921,0.7418149000377217
DYRK1B,-0.2439493,0.0921,0.7418149000377217
BCHE,-0.233977,0.0921,0.7418149000377217
ZBTB14,-0.1775977,0.0921,0.7418149000377217
NANOGP1,-0.018118433333333323,0.1511496699868268,0.8049362391033624
C16orf62,-0.1970687,0.0922,0.7418149000377217
SPRTN,0.1837893,0.0923,0.7418149000377217
CRMP1,-0.249107,0.0923,0.7418149000377217
SLC41A2,-0.187275,0.0924,0.7418149000377217
LLPH,0.038431275,0.740337307962787,0.998340930319447
LYPD5,0.2124793,0.0925,0.7418149000377217
CBL,0.3708467,0.0925,0.7418149000377217
MMD2,0.1977653,0.0925,0.7418149000377217
UBE2D4,-0.209851,0.0926,0.7418149000377217
SCGB1D4,0.217799,0.0927,0.7418149000377217
PMCH,0.200178,0.0927,0.7418149000377217
SNORD96A,0.209758,0.0927,0.7418149000377217
NREP,-0.2208143,0.0928,0.7418149000377217
PLXNC1,-0.2628073,0.0928,0.7418149000377217
MAGEA2B,0.20629314999999998,0.0522746541418744,0.6525297696396929
MAGEA12,0.17857699999999999,0.07748811729493289,0.721159691629956
MAGEA2,0.20629314999999998,0.0522746541418744,0.6525297696396929
GDI2,-0.2094723,0.0928,0.7418149000377217
PAMR1,0.2340497,0.0929,0.7418149000377217
OR2AP1,-0.2039913,0.0929,0.7418149000377217
MORC2,0.1831773,0.0929,0.7418149000377217
TAF1A,0.201275,0.0929,0.7418149000377217
NFKB2,0.2176913,0.093,0.7418149000377217
SLC6A5,0.2257523,0.093,0.7418149000377217
SPATC1,0.3482963,0.093,0.7418149000377217
RPS20P27,0.2169897,0.093,0.7418149000377217
TSPAN9,-0.248742,0.0931,0.7418149000377217
OR4F6,0.231529,0.0931,0.7418149000377217
EPHA3,-0.2827037,0.0931,0.7418149000377217
PIK3CD-AS1,-0.2041297,0.0931,0.7418149000377217
OR1S2,-0.233266,0.0932,0.7420518658122881
ZNF383,-0.202233,0.0932,0.7420518658122881
USP17L15,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L20,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L3,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L4,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L8,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L9P,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L6P,0.09671991999999997,0.4777968432168471,0.958859829059829
USP17L2,0.09671991999999997,0.4777968432168471,0.958859829059829
ITGB1BP2,0.188412,0.0933,0.7425681612660134
CA2,-0.2432617,0.0934,0.7430840677966102
TMPRSS9,0.1946707,0.050088307555761866,0.6493414574402939
SCARNA1,-0.188714,0.0935,0.7435550206844679
TMEM159,-0.188056,0.05017691044246952,0.6493414574402939
MYBPC3,0.250966,0.0936,0.7435550206844679
IDH1,-0.2089157,0.0936,0.7435550206844679
SPRR2A,0.3535213,0.0936,0.7435550206844679
FST,-0.2329453,0.0937,0.7437899661781285
FABP2,-0.1859513,0.0937,0.7437899661781285
GSTCD,-0.1805783,0.0938,0.7443040570999249
AKTIP,-0.2738333,0.0939,0.7445381756756757
ZNF417,0.2360347,0.0939,0.7445381756756757
POU6F2,-0.2171313,0.094,0.7445443864229765
DCPS,-0.2095097,0.094,0.7445443864229765
HTR7P1,-0.2707187,0.0941,0.7445443864229765
RAB20,0.3029947,0.0942,0.7445443864229765
CARMIL2,0.218103,0.0942,0.7445443864229765
METTL21B,0.2179253,0.0943,0.7445443864229765
MIR520C,0.2710517,0.0943,0.7445443864229765
MIR520B,0.082294,0.14526642932210168,0.7970943396226414
PCDHB16,-0.1970297,0.0943,0.7445443864229765
C2orf27B,0.1746713,0.13415908892140993,0.7843460933537066
HLTF,-0.1976797,0.0943,0.7445443864229765
SATL1,-0.2444617,0.0945,0.7445443864229765
MZT2B,-0.04977285000000001,0.12835311674641256,0.7812455506117909
PHGDH,-0.1621975,0.23568835815643743,0.8641060842433698
KLKB1,-0.2756027,0.0945,0.7445443864229765
GLT1D1,0.198538,0.0945,0.7445443864229765
SLC2A5,0.222521,0.0945,0.7445443864229765
CHST10,-0.2033793,0.0946,0.744776667909057
CD55,-0.1804717,0.0946,0.744776667909057
SMIM10L2B,-0.2563993,0.0947,0.745286177347243
USP42,0.1894493,0.0948,0.7457953072625697
CCDC88C,0.32828349999999995,0.096391520019739,0.7501771323529411
VWA5A,-0.1950797,0.0949,0.7460085668736065
CEACAM1,0.19513,0.095,0.7460085668736065
EEPD1,0.217168,0.05151250489223782,0.6511980322003578
GINS4,-0.2203187,0.095,0.7460085668736065
PEX2,-0.3717307,0.0951,0.7464448023800053
PSPH,-0.2531685,0.07690349496805267,0.7184575516188308
EDN2,-0.3622843,0.0952,0.7467172669884888
SRGAP2,-0.18629943333333332,0.07194512380763532,0.7050792767732962
GYS1,-0.2545683,0.0954,0.7480082405345211
KRT17,0.13006246666666665,0.2255648150478388,0.8582880258899678
POLM,-0.197958,0.0955,0.7481877732493517
LOC100131195,0.400733,0.0956,0.7481877732493517
ARHGAP40,0.258444,0.0956,0.7481877732493517
ITGA7,0.3413903,0.0956,0.7481877732493517
FOXQ1,0.1925263,0.0958,0.7488708687615526
PMAIP1,0.1873107,0.0958,0.7488708687615526
ADAM20P1,0.3222957,0.0958,0.7488708687615526
ZDHHC15,0.2051377,0.0959,0.7488708687615526
SNORA3B,0.3155193,0.0959,0.7488708687615526
METTL13,-0.184854,0.0959,0.7488708687615526
PIGS,-0.2020803,0.096,0.7490978943479867
TRIM25,0.2039417,0.096,0.7490978943479867
ANGPTL6,0.217827,0.0961,0.749324584717608
HSP90AA4P,0.2104617,0.0961,0.749324584717608
KRTAP10-10,0.2208745,0.09449160397683637,0.7445443864229765
MFSD7,0.2406843,0.0962,0.7495509406123201
FBXO46,0.2400067,0.0962,0.7495509406123201
SFSWAP,0.199025,0.0963,0.7500534292035398
SLC45A4,0.04731035,0.18190891201631962,0.8283529411764706
TBCK,-0.2021237,0.0965,0.7501771323529411
SUPV3L1,0.1972767,0.0965,0.7501771323529411
KANK3,-0.1900973,0.0965,0.7501771323529411
MIR181B2,0.2311153,0.0966,0.7501771323529411
EXOC1,-0.203545,0.0966,0.7501771323529411
KRT12,0.1938383,0.0966,0.7501771323529411
ASTN2,0.19187,0.0966,0.7501771323529411
EXD2,-0.1753433,0.0967,0.7504019470977221
SLN,-0.1938627,0.0968,0.7509020932794711
BSND,-0.218036,0.0969,0.751126128440367
ERF,-0.227677,0.0969,0.751126128440367
HOXC8,-0.1953297,0.0971,0.7512979120879122
NEURL4,-0.236244,0.0971,0.7512979120879122
LCE1D,0.1868383,0.0971,0.7512979120879122
C1orf56,-0.2043443,0.0972,0.7515210834553441
COQ2,0.176883,0.0972,0.7515210834553441
HLA-DQA1,-0.049241087499999996,0.2432785482657008,0.8686228490561863
CCDC177,-0.05614500000000001,0.22183937155597025,0.8541540983606557
C6orf15,0.21274986666666665,0.0514593122271561,0.6511980322003578
SEMA4D,0.1947475,0.0910207082824883,0.740644982698962
TEKT4,0.1887483,0.0973,0.7520109318101555
RSPO4,-0.256679,0.0974,0.7520109318101555
OR51G2,0.1966513,0.0974,0.7520109318101555
FRYL,-0.18203750000000002,0.20810239382695095,0.8465519874967052
DGAT2,0.2022643,0.0977,0.7527797576621525
HAMP,0.226019,0.0977,0.7527797576621525
HIST1H3I,-0.15947065,0.15466398593019198,0.8080120927936821
HIST1H3E,-0.209675,0.0978,0.7527797576621525
MAP10,-0.196489,0.0978,0.7527797576621525
EAPP,-0.21319,0.0978,0.7527797576621525
NLRP12,-0.1978383,0.0978,0.7527797576621525
SLC26A2,-0.199619,0.0978,0.7527797576621525
GAL3ST2,0.199792,0.0979,0.7527797576621525
C14orf80,0.2071787,0.0979,0.7527797576621525
SHC3,0.1845603,0.098,0.7527797576621525
ALG10B,-0.22160065,0.07256371700970997,0.7079738542245283
ALG10,-0.22160065,0.07256371700970997,0.7079738542245283
FAM122C,-0.204407,0.0981,0.7527797576621525
AP4M1,-0.2239107,0.0981,0.7527797576621525
OC90,0.2209903,0.0981,0.7527797576621525
LINC00268,0.17384753333333333,0.23736249126951164,0.8651306143520908
DPP4,-0.202056,0.0982,0.7527797576621525
LRRC1,0.198072,0.0982,0.7527797576621525
BRMS1L,-0.208061,0.0983,0.7527797576621525
CDC42SE1,0.2064343,0.0983,0.7527797576621525
KCNA2,-0.198877,0.0983,0.7527797576621525
SOX2,0.197034,0.0984,0.7527797576621525
MARCH8,-0.2543973,0.0984,0.7527797576621525
DUSP7,0.218062,0.0985,0.7527797576621525
RBAK,0.1838053,0.0985,0.7527797576621525
NR1H4,0.34947,0.0985,0.7527797576621525
PAGE2B,-0.321075,0.0987,0.7527797576621525
KDM4C,-0.178009,0.0987,0.7527797576621525
SV2B,0.2050117,0.0987,0.7527797576621525
ADCK5,-0.241128,0.0987,0.7527797576621525
DDI2,0.2035617,0.0987,0.7527797576621525
RSC1A1,0.2035617,0.0987,0.7527797576621525
LY6G5B,0.1812502,0.0842208740554397,0.7361177759404712
PGR,0.1867597,0.0989,0.7527797576621525
HOXC6,0.1957967,0.0989,0.7527797576621525
HOXC4,0.1957967,0.0989,0.7527797576621525
AGAP5,0.14050503636363637,0.1109458196787011,0.7649765089722677
AGAP9,0.14050503636363637,0.1109458196787011,0.7649765089722677
AGAP12P,0.14050503636363637,0.1109458196787011,0.7649765089722677
AGAP6,0.14050503636363637,0.1109458196787011,0.7649765089722677
AGAP11,0.1192378578947368,0.08751740180185717,0.7400440665574975
AGAP4,0.14050503636363637,0.1109458196787011,0.7649765089722677
ZDHHC13,-0.1773563,0.099,0.7527797576621525
CDH17,-0.2134367,0.099,0.7527797576621525
MIPEP,-0.1966397,0.099,0.7527797576621525
HMG20A,-0.2039787,0.0991,0.7527797576621525
FCMR,-0.223452,0.0992,0.7527797576621525
DYDC2,0.2096543,0.0992,0.7527797576621525
NBAS,-0.1923607,0.0993,0.7527797576621525
GOPC,-0.1938577,0.0993,0.7527797576621525
CPSF4L,0.1803483,0.0993,0.7527797576621525
PARD3,-0.283353,0.0994,0.7527797576621525
OMD,-0.248879,0.0995,0.7527797576621525
MANEA,-0.2356303,0.0995,0.7527797576621525
A1BG,0.184937,0.0995,0.7527797576621525
SRFBP1,0.2184083,0.0995,0.7527797576621525
CKMT2,0.199582,0.0997,0.7527797576621525
SNORA8,0.2543997,0.0997,0.7527797576621525
SVOPL,0.26653,0.0997,0.7527797576621525
CAP2,-0.1779073,0.0997,0.7527797576621525
HMX2,-0.1839147,0.0998,0.7527797576621525
FLJ16171,-0.8231317,0.0998,0.7527797576621525
UBA6,0.1815913,0.0998,0.7527797576621525
PTPN21,-0.2522263,0.0999,0.7527797576621525
LMCD1,-0.1955473,0.0999,0.7527797576621525
SCARNA5,-0.2625337,0.1,0.7527797576621525
PPIG,0.1990733,0.1,0.7527797576621525
MGC39584,0.324495,0.1,0.7527797576621525
LOC105374290,0.3178543,0.1,0.7527797576621525
CILP,0.2191243,0.1,0.7527797576621525
NTNG1,0.235977,0.1,0.7527797576621525
AZIN2,0.2040967,0.1,0.7527797576621525
THAP5P1,-0.2315677,0.1,0.7527797576621525
LOC643923,0.2242717,0.1,0.7527797576621525
IRX1,0.2006403,0.101,0.7530614189904695
CIRBP-AS1,0.2506937,0.101,0.7530614189904695
SENP1,0.2041413,0.101,0.7530614189904695
HSPA4L,-0.183978,0.101,0.7530614189904695
RYBP,-0.2111677,0.101,0.7530614189904695
FLVCR1,0.214046,0.101,0.7530614189904695
ZNF766,-0.207649,0.101,0.7530614189904695
PPDPF,-0.3033403,0.101,0.7530614189904695
PNO1,0.2564843,0.05697533441719819,0.6675939878654165
WWC1,0.186118,0.101,0.7530614189904695
TBX21,0.1849163,0.101,0.7530614189904695
LOC105379526,-0.2078317,0.101,0.7530614189904695
PTGER4P2-CDK2AP2P2,-0.2078317,0.101,0.7530614189904695
PROSC,-0.2119047,0.101,0.7530614189904695
HIVEP2,-0.2707583,0.101,0.7530614189904695
EPT1,0.2055073,0.101,0.7530614189904695
ZBTB18,-0.2028847,0.101,0.7530614189904695
ID2,0.2013907,0.101,0.7530614189904695
SNORD116-11,0.284082,0.101,0.7530614189904695
PLPP6,-0.1966213,0.101,0.7530614189904695
CLCN3,-0.2099033,0.101,0.7530614189904695
DRG2,0.181628,0.101,0.7530614189904695
GBX1,0.2326603,0.101,0.7530614189904695
KDM5A,-0.261091,0.101,0.7530614189904695
BTBD3,0.1832243,0.101,0.7530614189904695
MSANTD3-TMEFF1,0.2008885,0.06826364011546701,0.6920916700635067
MSANTD3,0.2084673,0.101,0.7530614189904695
ZBTB21,0.2671507,0.101,0.7530614189904695
PLEKHA2,-0.209164,0.102,0.7543928571428572
WFDC11,0.2123493,0.102,0.7543928571428572
SERPINA5,-0.1957383,0.102,0.7543928571428572
RNF113B,0.251467,0.102,0.7543928571428572
ABCC9,-0.280253,0.102,0.7543928571428572
ZSCAN22,0.3412727,0.102,0.7543928571428572
LRIF1,-0.1900383,0.102,0.7543928571428572
TNS1,-0.2267937,0.102,0.7543928571428572
MIRLET7G,-0.199723,0.102,0.7543928571428572
DCST2,0.2263207,0.102,0.7543928571428572
PRLR,-0.2426167,0.102,0.7543928571428572
ABHD17B,-0.239009,0.102,0.7543928571428572
MECP2,-0.194747,0.102,0.7543928571428572
LOC100291105,0.2135317,0.102,0.7543928571428572
UFL1,-0.1815207,0.102,0.7543928571428572
GJA5,-0.2048787,0.102,0.7543928571428572
ZNF408,-0.256101,0.102,0.7543928571428572
KRTAP9-1,-0.029322849999999998,0.10256798934016856,0.7551784102742103
CNN1,0.284974,0.102,0.7543928571428572
GAR1,0.2195193,0.102,0.7543928571428572
RB1CC1,-0.1931483,0.102,0.7543928571428572
ZNF436-AS1,0.2023313,0.102,0.7543928571428572
PCGF6,-0.0919903,0.33321139996917937,0.912067435732665
HMP19,0.2012037,0.102,0.7543928571428572
TMEM100,-0.2292,0.102,0.7543928571428572
SNORA15,0.17946079999999998,0.07422713221281359,0.712733378746594
CHST5,0.2451673,0.103,0.7551784102742103
PCSK5,-0.222014,0.103,0.7551784102742103
KRTAP1-5,0.17842023333333332,0.031163818126787337,0.5572650753768844
KRTAP1-1,0.17842023333333332,0.031163818126787337,0.5572650753768844
KRTAP1-3,0.17842023333333332,0.005466391920335982,0.25676180000000004
C10orf10,-0.2052537,0.103,0.7551784102742103
NUSAP1,-0.2965023,0.103,0.7551784102742103
ZEB1,-0.1805047,0.103,0.7551784102742103
NEK7,-0.186035,0.103,0.7551784102742103
PIGK,-0.237272,0.103,0.7551784102742103
AK3,0.1713027,0.103,0.7551784102742103
TCTEX1D4,0.2565863,0.103,0.7551784102742103
CTSS,-0.2495457,0.103,0.7551784102742103
DYNC2H1,-0.135967,0.252405785300927,0.8732490234375
AK7,-0.185959,0.103,0.7551784102742103
MAML1,0.174979,0.16464018028747918,0.815446046511628
LTC4S,0.174979,0.16464018028747918,0.815446046511628
SPHK1,0.2310793,0.103,0.7551784102742103
NANOS2,0.2582,0.103,0.7551784102742103
DDB1,-0.1762627,0.103,0.7551784102742103
ANKRD27,0.1796633,0.103,0.7551784102742103
CECR2,0.2741993,0.103,0.7551784102742103
RHOXF2B,-0.1907513,0.05883807183718656,0.669975605815832
RHOXF2,-0.1907513,0.05883807183718656,0.669975605815832
SAA3P,0.2333507,0.103,0.7551784102742103
PRRT2,0.188925,0.103,0.7551784102742103
PTAR1,-0.19096,0.103,0.7551784102742103
LOC440700,0.1947203,0.103,0.7551784102742103
KNSTRN,0.2627617,0.103,0.7551784102742103
SF3B4,0.1870607,0.104,0.7556904024767801
FKBP5,-0.09975479999999999,0.11468702351271352,0.7718922783603431
LOC285847,-0.05360385,0.2211581894254889,0.8541540983606557
SCRN3,-0.204258,0.104,0.7556904024767801
ERLEC1,-0.1979297,0.104,0.7556904024767801
AJAP1,0.181591,0.104,0.7556904024767801
RFTN2,-0.1819557,0.104,0.7556904024767801
CRIP2,-0.22538,0.104,0.7556904024767801
TBC1D25,0.236418,0.104,0.7556904024767801
TTL,0.2260473,0.104,0.7556904024767801
CLK1,-0.2432877,0.104,0.7556904024767801
PTPN1,0.1732527,0.104,0.7556904024767801
ATG14,-0.197564,0.104,0.7556904024767801
PRKAG1,-0.2375483,0.104,0.7556904024767801
AMDHD1,-0.256479,0.104,0.7556904024767801
MIR145,0.3452653,0.104,0.7556904024767801
MIR101-1,0.188969,0.104,0.7556904024767801
TRIM56,0.1942727,0.104,0.7556904024767801
RFPL4A,-0.18676264999999997,0.08050355608973567,0.7269951435810811
OR4N3P,-0.246671,0.104,0.7556904024767801
RAPH1,0.2287667,0.104,0.7556904024767801
ATP2B3,0.245473,0.104,0.7556904024767801
EHMT2,-0.1848627,0.05977709826471543,0.671533971291866
R3HDM2,-0.19831,0.104,0.7556904024767801
